time,w
00:38:41:817985,1.6582500000000002
00:38:42:043873,1.6582500000000002
00:38:42:314044,1.5376
00:38:42:585656,1.5376
00:38:42:860585,1.35681
00:38:43:129514,1.35681
00:38:43:425646,0.49
00:38:43:670219,0.49
00:38:43:937422,0.6986000000000001
00:38:44:213974,0.6986000000000001
00:38:44:480561,0.58882
00:38:44:758833,0.58882
00:38:45:021352,0.51
00:38:45:295486,0.51
00:38:45:567853,0.525
00:38:45:845336,0.525
00:38:46:107010,0.5
00:38:46:376618,0.5
00:38:46:648239,0.47
00:38:46:943140,0.47
00:38:47:187680,0.525
00:38:47:460432,0.525
00:38:47:730084,0.54
00:38:48:010277,0.54
00:38:48:276028,0.515
00:38:48:554298,0.515
00:38:48:822408,0.525
00:38:49:092567,0.525
00:38:49:362772,0.505
00:38:49:638806,0.505
00:38:49:902383,0.51
