time,w
18:24:51:296004,2.12052
18:24:51:593167,2.12052
18:24:51:842468,2.12052
18:24:52:107162,2.12052
18:24:52:383616,2.1113
18:24:52:679043,2.1113
18:24:52:913216,2.1156
18:24:53:180330,2.1156
18:24:53:465664,2.1156
18:24:53:782146,2.1156
18:24:53:997186,2.11621
18:24:54:281428,2.11621
18:24:54:549898,2.1113
18:24:54:848191,2.1113
18:24:55:092357,2.12052
18:24:55:372509,2.12052
18:24:55:635959,2.11621
18:24:55:903546,2.11621
18:24:56:175603,2.1156
18:24:56:435534,2.1156
18:24:56:737115,2.12052
18:24:56:988912,2.12052
18:24:57:284620,2.1156
18:24:57:533392,2.1156
18:24:57:836427,2.11621
18:24:58:072398,2.11621
18:24:58:338444,2.11621
18:24:58:636437,2.11621
18:24:58:929294,2.1156
18:24:59:185504,2.1156
