time,w
00:37:05:057999,1.5376
00:37:05:323324,1.5376
00:37:05:602844,1.3916000000000002
00:37:05:893103,1.3916000000000002
00:37:06:142462,1.15304
00:37:06:412414,1.15304
00:37:06:673427,0.545
00:37:06:993445,0.545
00:37:07:227164,0.485
00:37:07:487252,0.485
00:37:07:760803,0.555
00:37:08:035439,0.555
00:37:08:308434,0.535
00:37:08:579558,0.535
00:37:08:855204,0.485
00:37:09:120880,0.485
00:37:09:385879,0.47
00:37:09:664669,0.47
00:37:09:938445,0.535
00:37:10:206727,0.535
00:37:10:471219,0.73852
00:37:10:746434,0.73852
00:37:11:036429,0.57884
00:37:11:288608,0.57884
00:37:11:554781,0.5738500000000001
00:37:11:830495,0.5738500000000001
00:37:12:129404,0.49
00:37:12:369552,0.49
00:37:12:639357,0.495
00:37:12:911128,0.495
00:37:13:184636,0.475
