time,w
18:23:05:138028,2.12112
18:23:05:408257,2.12052
18:23:05:714853,2.12052
18:23:05:949649,2.12052
18:23:06:209417,2.12052
18:23:06:498943,2.12052
18:23:06:760935,2.12052
18:23:07:033206,2.1254399999999998
18:23:07:301368,2.1254399999999998
18:23:07:599435,2.12052
18:23:07:846739,2.12052
18:23:08:113637,2.12052
18:23:08:389657,2.12052
18:23:08:698612,2.12052
18:23:08:929602,2.12052
18:23:09:195423,2.1254399999999998
18:23:09:464405,2.1254399999999998
18:23:09:775642,2.12052
18:23:10:013230,2.12052
18:23:10:272723,2.1254399999999998
18:23:10:548718,2.1254399999999998
18:23:10:860633,2.12052
18:23:11:099861,2.12052
18:23:11:360607,2.12052
18:23:11:686474,2.12052
18:23:11:960614,2.12052
18:23:12:176543,2.12052
18:23:12:442378,2.12052
18:23:12:731080,2.12052
18:23:12:985671,2.12052
18:23:13:267905,2.12052
