0,1.25488
100,
200,
300,1.4355
400,
500,1.4355
600,
700,
800,1.44045
900,
1000,
1100,1.44045
1200,
1300,
1400,1.3959
1500,
1600,1.3959
1700,
1800,
1900,1.4355
2000,
2100,
2200,1.4355
2300,
2400,1.42065
2500,
2600,
2700,1.42065
2800,
2900,
3000,1.42065
3100,
3200,
3300,1.42065
3400,
3500,1.3365000000000002
3600,
3700,
3800,1.3365000000000002
3900,
4000,
4100,1.28464
4200,
4300,1.28464
4400,
4500,
4600,1.42065
4700,
4800,
4900,1.42065
5000,
5100,1.3662
5200,
5300,
5400,1.3662
5500,
5600,
5700,1.4256
5800,
5900,
6000,1.4256
6100,
6200,1.2201600000000001
6300,
6400,
6500,1.2201600000000001
6600,
6700,
6800,1.21024
6900,
7000,1.21024
7100,
7200,
7300,1.287
7400,
7500,
7600,1.287
7700,
7800,
7900,1.35135
8000,
8100,1.35135
