,time,VSZ,RSS
0,19:20:40:077083,,
1,19:20:40:238987,0.0002547817625373483,0.0
2,19:20:40:397099,0.0,0.0
3,19:20:40:595148,0.0,0.0
4,19:20:40:681394,0.0019272553183653507,0.0049254481487686075
5,19:20:40:773248,0.007991301151678565,0.0008335556148306722
6,19:20:40:928783,0.01227935300177152,-0.028283972415631187
7,19:20:41:059206,-0.006240806892204298,-0.0011313768513439015
8,19:20:41:202187,-0.00013895140023745256,-0.0003432297923460226
9,19:20:41:362257,-2.4168819202086134e-05,-0.0002060085836910197
10,19:20:41:516054,5.135998211458492e-05,0.0006524949345787512
11,19:20:41:656188,-6.042040517906244e-06,-6.863889079555818e-05
12,19:20:41:793403,0.0,0.0
13,19:20:41:937154,0.0,0.0
14,19:20:42:073939,0.0,0.0
15,19:20:42:219320,0.0,0.0
16,19:20:42:360910,0.0,0.0
17,19:20:42:504697,0.0,0.0
18,19:20:42:646505,0.0,0.0
19,19:20:42:793769,0.0,0.0
20,19:20:42:940009,0.0,-0.00017160900604062945
21,19:20:43:088486,0.0,0.0
22,19:20:43:237936,-0.0016434449506362858,-0.006625244584806511
23,19:20:43:385908,0.0,0.0
24,19:20:43:524823,0.0,0.0
25,19:20:43:673933,0.0,0.0
26,19:20:43:815485,0.0,0.0
27,19:20:43:953947,0.0,0.0
28,19:20:44:079694,0.0,-3.455663833018541e-05
29,19:20:44:219784,0.0,0.0
30,19:20:44:355396,0.0,0.0
31,19:20:44:502804,-0.0014191994383722095,-0.006254967688426594
32,19:20:44:645521,0.0,0.0
33,19:20:44:788199,0.0,0.0
34,19:20:44:923687,0.0,0.0
35,19:20:45:060293,0.0,0.0
36,19:20:45:207621,0.0,0.0
37,19:20:45:349365,0.0,0.0
38,19:20:45:492370,0.0,0.0
39,19:20:45:638853,0.0,0.0
40,19:20:45:769532,0.0,0.0
41,19:20:45:920730,0.0,0.0
42,19:20:46:072595,0.0,0.0
43,19:20:46:213852,0.0,-0.00013910140492423562
44,19:20:46:337093,0.0,0.0
45,19:20:46:484962,-0.006712141551944106,-0.0006260434056761799
46,19:20:46:634779,0.0,0.0
47,19:20:46:780256,0.0,0.0
48,19:20:46:916204,0.0,0.0
49,19:20:47:059437,0.0,0.0
50,19:20:47:207671,0.0,-3.4801976752318886e-05
51,19:20:47:352887,0.0,0.0
52,19:20:47:495710,0.009838796280477347,0.012529147669926521
53,19:20:47:617498,-2.1147461247261745e-05,-0.000240607706321061
54,19:20:47:737934,-1.5105648908497749e-05,3.43808017602143e-05
55,19:20:47:873514,-5.740233295170594e-05,-0.00020627771856840393
56,19:20:47:994607,-2.417079080785367e-05,-3.4386712974066036e-05
57,19:20:48:094606,0.0008399552829561063,0.0004470426409903805
58,19:20:48:242179,0.0,0.0
59,19:20:48:392214,0.0,0.0
60,19:20:48:529278,0.0,0.0
61,19:20:48:673345,0.0,0.0
62,19:20:48:818387,0.0,0.0
63,19:20:48:964943,0.0,0.0
64,19:20:49:116632,0.0,0.0
65,19:20:49:261837,0.0,0.0
66,19:20:49:414989,-0.0016422740665603675,-0.005912075069604339
67,19:20:49:549137,0.0,0.0
68,19:20:49:689395,0.0,0.0
69,19:20:49:823066,0.0,0.0
