,time,VSZ,RSS
0,18:48:23:953662,,
1,18:48:24:107082,0.00027351674150377647,0.0
2,18:48:24:259879,0.0,0.0
3,18:48:24:414116,0.0,0.0
4,18:48:24:547200,0.0,0.0
5,18:48:24:686409,0.0,0.0
6,18:48:24:833069,0.0,0.0
7,18:48:24:981002,0.0,0.0012694594775171097
8,18:48:25:137130,-0.00010416836211524227,0.0007006539436806847
9,18:48:25:230761,0.0017743022434342226,0.0
10,18:48:25:383122,0.029381751530672018,0.0011669389524222584
11,18:48:25:533065,-0.006554085411477173,3.330225123221453e-05
12,18:48:25:662447,-0.003921531240366982,-0.007259649005960878
13,18:48:25:805130,-0.00020737687396910065,-0.0011740632652376126
14,18:48:25:943748,-2.2337526406124297e-05,3.3584094572880474e-05
15,18:48:26:084581,0.0,0.0
16,18:48:26:228811,0.0,0.0
17,18:48:26:377111,0.0,0.0
18,18:48:26:510217,0.0,0.0
19,18:48:26:653389,0.0,0.0
20,18:48:26:808113,0.0,0.0
21,18:48:26:950266,0.0,-0.0022836417369110906
22,18:48:27:079722,0.0,0.0
23,18:48:27:233360,-0.0017359836868592327,-0.015651822679995986
24,18:48:27:379945,0.0,0.0
25,18:48:27:525663,0.0,0.0
26,18:48:27:684658,0.0,0.0
27,18:48:27:849059,0.0,0.0
28,18:48:28:003613,0.0,0.0
29,18:48:28:148427,0.0,0.0
30,18:48:28:297079,0.0,0.0
31,18:48:28:441259,0.0,0.0
32,18:48:28:592655,0.0,0.0
33,18:48:28:741103,0.0,0.0
34,18:48:28:884565,0.0,0.0
35,18:48:29:044660,-0.0033277604268228123,-0.0010942415538229833
36,18:48:29:195535,0.0,-0.00041079008626587754
37,18:48:29:340435,0.0,0.0
38,18:48:29:483916,0.0,0.0
39,18:48:29:635535,0.0,0.0
40,18:48:29:775191,0.0,0.0
41,18:48:29:923937,0.0,0.0
42,18:48:30:065122,0.0,0.0
43,18:48:30:216588,0.0,0.0
44,18:48:30:358723,0.0,0.0
45,18:48:30:504992,-0.0009237223444585885,0.0
46,18:48:30:645868,0.0,0.0
47,18:48:30:799203,0.0,0.0
48,18:48:30:947879,0.0,0.0
49,18:48:31:096698,0.0,0.0
50,18:48:31:241294,0.0,0.0
51,18:48:31:380847,0.0,0.0
52,18:48:31:523529,0.0,0.0
53,18:48:31:687862,0.0,0.0
54,18:48:31:843676,0.0,0.0
55,18:48:31:987893,0.0,0.0
56,18:48:32:142591,0.0,0.0
57,18:48:32:278981,0.0,0.0
58,18:48:32:424772,0.0,0.0
59,18:48:32:580848,0.0,0.0
60,18:48:32:716368,0.0,0.0
61,18:48:32:866591,0.0,0.0
62,18:48:33:014918,0.0,0.0
63,18:48:33:157339,0.0,0.0
64,18:48:33:310326,0.0,0.0
65,18:48:33:446650,0.0,0.0
66,18:48:33:583043,0.0,0.0
67,18:48:33:719611,0.0,0.0
