,time,VSZ,RSS
0,18:59:29:722923,,
1,18:59:29:898349,0.00018768235046540127,-0.0006293464237389079
2,18:59:30:074938,0.0,0.0
3,18:59:30:173481,0.0,0.0
4,18:59:30:330775,0.0,0.0
5,18:59:30:469881,0.0,0.0
6,18:59:30:604770,0.0,0.0
7,18:59:30:745981,0.0,0.0
8,18:59:30:884303,-9.098042783550753e-05,9.446141251290285e-05
9,18:59:30:989606,0.0,0.0
10,18:59:31:077688,0.0,0.0
11,18:59:31:196114,0.0015524947965834812,0.0
12,18:59:31:339995,0.02295606947575224,-0.0014482715194257256
13,18:59:31:495030,-0.005772582453569597,-0.001765670324126667
14,18:59:31:631370,-0.0008904545505298289,-0.011686670878079619
15,18:59:31:769908,-5.587762799463825e-06,0.000926813678491456
16,18:59:31:894503,-8.381691034120564e-06,-3.1929499664795635e-05
17,18:59:32:046099,0.0,0.0
18,18:59:32:209472,0.0,0.0
19,18:59:32:351924,0.0,0.0
20,18:59:32:494567,0.0,0.0
21,18:59:32:650125,0.0,-0.0011814292100389423
22,18:59:32:801659,0.0,0.0
23,18:59:32:953015,0.0,0.0
24,18:59:33:099349,0.0,0.0
25,18:59:33:254084,-0.0015198927134555396,-0.01582430229212617
26,18:59:33:420000,0.0,0.0
27,18:59:33:574149,0.0,0.0
28,18:59:33:715204,0.0,0.0
29,18:59:33:869678,0.0,0.0
30,18:59:34:027641,0.0,0.0
31,18:59:34:182922,0.0,0.0
32,18:59:34:334206,0.0,0.0
33,18:59:34:482569,0.0,0.0
34,18:59:34:631605,0.0,0.0
35,18:59:34:768065,0.0,0.0
36,18:59:34:917294,0.0,0.0
37,18:59:35:067059,-0.0029128984598854046,-0.0010069512115896684
38,18:59:35:156548,0.0,0.0
39,18:59:35:306762,0.0,0.0
40,18:59:35:445339,0.0,0.0
41,18:59:35:600572,0.0,0.0
42,18:59:35:750144,0.0,0.0
43,18:59:35:900961,0.0,0.0
44,18:59:36:050198,0.0,0.0
45,18:59:36:190775,0.0,0.0
46,18:59:36:343634,0.0,0.0
47,18:59:36:496588,-0.0008082282122160445,0.0
48,18:59:36:643044,0.0,0.0
49,18:59:36:793327,0.0,0.0
50,18:59:36:935304,0.0,0.0
51,18:59:37:086769,0.0,0.0
52,18:59:37:232208,0.0,0.0
53,18:59:37:381684,0.0,0.0
54,18:59:37:527855,0.0,0.0
55,18:59:37:667320,0.0,0.0
56,18:59:37:823959,0.0,0.0
57,18:59:37:979783,0.0,0.0
58,18:59:38:124793,0.0,0.0
59,18:59:38:275725,0.0,0.0
60,18:59:38:425257,0.0,0.0
61,18:59:38:569650,0.0,0.0
62,18:59:38:704776,0.0,0.0
63,18:59:38:859609,0.0,0.0
64,18:59:39:005903,0.0,0.0
65,18:59:39:154197,0.0,0.0
66,18:59:39:294894,0.0,0.0
67,18:59:39:444215,0.0,0.0
