,time,VSZ,RSS
0,18:51:25:418452,,
1,18:51:25:590624,0.00024713369050033407,0.0
2,18:51:25:749891,0.0,0.0
3,18:51:25:848050,0.0,0.0
4,18:51:25:943058,0.0,-0.0007230203388765011
5,18:51:26:070219,0.0,0.0
6,18:51:26:198278,0.0,0.0
7,18:51:26:338959,0.0,0.0
8,18:51:26:498036,-9.412290686827696e-05,0.0006606266515665205
9,18:51:26:610273,0.0,0.0
10,18:51:26:753380,0.0,0.0
11,18:51:26:852586,0.016375985809636173,-0.04668490049985852
12,18:51:26:956967,0.0028392317577188297,0.019621421975992703
13,18:51:27:110792,-0.002966836653708449,-0.001067304893431209
14,18:51:27:244828,-0.0010594293554558876,-0.0169979926180146
15,18:51:27:388345,-0.00012460048159534942,3.2936991535281734e-05
16,18:51:27:536291,-5.796093432985927e-06,9.880772017645256e-05
17,18:51:27:686127,0.0,0.0
18,18:51:27:835087,0.0,0.0
19,18:51:27:978442,0.0,0.0
20,18:51:28:126698,0.0,0.0
21,18:51:28:265052,0.0,0.0
22,18:51:28:418286,0.0,-0.0011855754981063837
23,18:51:28:564311,0.0,0.0
24,18:51:28:703106,0.0,0.0
25,18:51:28:840350,-0.0015765465515942267,-0.015331860595469649
26,18:51:28:982013,0.0,0.0
27,18:51:29:135902,0.0,0.0
28,18:51:29:278775,0.0,0.0
29,18:51:29:424140,0.0,0.0
30,18:51:29:566816,0.0,0.0
31,18:51:29:712261,0.0,0.0
32,18:51:29:871963,0.0,0.0
33,18:51:30:018698,0.0,0.0
34,18:51:30:160377,0.0,0.0
35,18:51:30:304972,0.0,0.0
36,18:51:30:444776,0.0,0.0
37,18:51:30:581672,0.0,0.0
38,18:51:30:730872,-0.002981010931340955,-0.0011050093758371293
39,18:51:30:847633,0.0,0.0
40,18:51:31:011548,0.0,0.0
41,18:51:31:152556,0.0,0.0
42,18:51:31:296509,0.0,0.0
43,18:51:31:437553,0.0,0.0
44,18:51:31:583873,0.0,0.0
45,18:51:31:732944,0.0,0.0
46,18:51:31:870574,0.0,0.0
47,18:51:32:021062,0.0,0.0
48,18:51:32:173577,-0.0016303382660770582,0.0
49,18:51:32:311455,0.0,0.0
50,18:51:32:447603,0.0,0.0
51,18:51:32:589445,0.0,0.0
52,18:51:32:744724,0.0,0.0
53,18:51:32:909249,0.0,0.0
54,18:51:33:055920,0.0,0.0
55,18:51:33:206261,0.0,0.0
56,18:51:33:361724,0.0,0.0
57,18:51:33:504543,0.0,0.0
58,18:51:33:665162,0.0,0.0
59,18:51:33:834522,0.0,0.0
60,18:51:33:976824,0.0,0.0
61,18:51:34:124457,0.0,0.0
62,18:51:34:271972,0.0,0.0
63,18:51:34:420111,0.0,0.0
64,18:51:34:582167,0.0,0.0
65,18:51:34:735699,0.0,0.0
66,18:51:34:883623,0.0,0.0
67,18:51:35:025011,0.0,0.0
68,18:51:35:176364,0.0,0.0
