,time[ms],cpu,sitename,Pmodel
0,0,8,instagram,
1,100,8,instagram,1.0754128305263158
2,200,8,instagram,1.075362960909091
3,300,8,instagram,1.075394545
4,400,8,instagram,1.075362960909091
5,500,8,instagram,1.07568985625
6,600,8,instagram,
7,700,8,instagram,
8,800,8,instagram,1.0753459054999999
9,900,8,instagram,1.07532506
10,1000,8,instagram,
11,1100,8,instagram,
12,1200,8,instagram,1.07532506
13,1300,8,instagram,1.0754292875
14,1400,8,instagram,1.0755145645454545
15,1500,8,instagram,1.07574197
16,1600,8,instagram,1.075672485
17,1700,8,instagram,
18,1800,8,instagram,
19,1900,8,instagram,1.0757211245
20,2000,8,instagram,1.075616897
21,2100,8,instagram,1.0756282672727273
22,2200,8,instagram,1.07574197
23,2300,8,instagram,1.075666168181818
24,2400,8,instagram,
25,2500,8,instagram,
26,2600,8,instagram,1.075672485
27,2700,8,instagram,1.075652632142857
28,2800,8,instagram,
29,2900,8,instagram,
30,3000,8,instagram,1.075663799375
31,3100,8,instagram,1.075616897
32,3200,8,instagram,1.075658588
33,3300,8,instagram,1.075672485
34,3400,8,instagram,1.07574197
35,3500,8,instagram,1.075616897
36,3600,8,instagram,1.07574197
37,3700,8,instagram,1.075672485
38,3800,8,instagram,1.0756778299999998
39,3900,8,instagram,
40,4000,8,instagram,
41,4100,8,instagram,1.07574197
42,4200,8,instagram,1.0756778299999998
43,4300,8,instagram,1.075658588
44,4400,8,instagram,1.07574197
45,4500,8,instagram,
46,4600,8,instagram,
47,4700,8,instagram,1.0756282672727273
48,4800,8,instagram,1.0755335149999998
49,4900,8,instagram,1.0755903663636364
50,5000,8,instagram,1.0756282672727273
51,5100,8,instagram,1.0757072275
52,5200,8,instagram,1.0757002789999999
53,5300,8,instagram,1.07568985625
54,5400,8,instagram,1.0757002789999999
55,5500,8,instagram,1.075658588
56,5600,8,instagram,1.0755524654545454
57,5700,8,instagram,1.0756282672727273
58,5800,8,instagram,1.075658588
59,5900,8,instagram,
60,6000,8,instagram,
61,6100,8,instagram,1.075658588
62,6200,8,instagram,1.07574197
63,6300,8,instagram,1.0756282672727273
