0,1.6681500000000002
100,
200,1.6582500000000002
300,
400,
500,1.6582500000000002
600,
700,
800,1.6268799999999999
900,
1000,
1100,1.6268799999999999
1200,
1300,
1400,1.0707
1500,
1600,1.0707
1700,
1800,
1900,0.7784399999999999
2000,
2100,0.7784399999999999
2200,
2300,
2400,
2500,0.6536900000000001
2600,
2700,0.6536900000000001
2800,
2900,
3000,0.5650000000000001
3100,
3200,0.5650000000000001
3300,
3400,
3500,0.505
3600,
3700,
3800,0.505
3900,
4000,0.495
4100,
4200,
4300,0.495
4400,
4500,
4600,0.495
4700,
4800,0.495
4900,
5000,
5100,0.70858
5200,
5300,
5400,0.70858
5500,
5600,
5700,0.5738500000000001
5800,
5900,0.5738500000000001
6000,
6100,
6200,0.5838300000000001
6300,
6400,
6500,0.5838300000000001
6600,
6700,0.52
6800,
6900,
7000,0.52
7100,
7200,
7300,0.505
7400,
7500,
7600,0.505
7700,
7800,0.73353
