user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq,time
7109373,307080,7477630,238344917,433771,1298333,607289,0,,17:49:22:892204
7109420,307081,7477670,238344920,433771,1298336,607289,0,,17:49:22:983852
7109442,307081,7477688,238344922,433771,1298337,607290,0,,17:49:23:043280
7109470,307081,7477707,238344930,433771,1298338,607290,0,,17:49:23:132860
7109503,307081,7477726,238344933,433771,1298340,607291,0,,17:49:23:207770
7109537,307081,7477746,238344937,433772,1298341,607291,0,,17:49:23:271316
7109557,307081,7477766,238344939,433772,1298343,607291,0,,17:49:23:349341
7109588,307084,7477793,238344942,433772,1298345,607292,0,,17:49:23:437170
7109616,307088,7477814,238344953,433773,1298347,607293,0,,17:49:23:509433
7109640,307089,7477837,238344958,433773,1298349,607294,0,,17:49:23:576032
7109663,307089,7477854,238344967,433774,1298350,607294,0,,17:49:23:640432
7109686,307089,7477876,238344971,433774,1298352,607294,0,,17:49:23:708672
7109704,307089,7477895,238344982,433775,1298354,607295,0,,17:49:23:760368
7109717,307089,7477909,238344992,433775,1298355,607295,0,,17:49:23:827681
7109734,307089,7477927,238345011,433775,1298356,607296,0,,17:49:23:898779
7109748,307089,7477947,238345026,433775,1298357,607296,0,,17:49:23:955311
7109763,307089,7477964,238345044,433775,1298358,607296,0,,17:49:24:012947
7109773,307089,7477977,238345056,433775,1298359,607296,0,,17:49:24:053024
7109784,307089,7477990,238345073,433775,1298360,607297,0,,17:49:24:127414
7109797,307089,7478008,238345093,433775,1298361,607297,0,,17:49:24:186842
7109812,307089,7478025,238345111,433775,1298362,607297,0,,17:49:24:246261
7109823,307089,7478038,238345123,433775,1298362,607297,0,,17:49:24:283450
7109833,307089,7478050,238345136,433775,1298363,607297,0,,17:49:24:332972
7109846,307089,7478065,238345152,433775,1298364,607297,0,,17:49:24:415571
7109856,307089,7478082,238345175,433775,1298365,607298,0,,17:49:24:454532
7109867,307089,7478094,238345190,433775,1298365,607298,0,,17:49:24:508807
7109879,307089,7478103,238345202,433775,1298366,607298,0,,17:49:24:568625
7109894,307089,7478120,238345222,433775,1298367,607298,0,,17:49:24:628132
7109909,307089,7478136,238345239,433775,1298368,607298,0,,17:49:24:683305
7109921,307089,7478152,238345258,433775,1298369,607299,0,,17:49:24:743447
7109929,307089,7478166,238345274,433775,1298370,607299,0,,17:49:24:818169
7109945,307089,7478184,238345298,433775,1298371,607299,0,,17:49:24:877728
7109960,307089,7478200,238345316,433775,1298371,607299,0,,17:49:24:950413
7109974,307089,7478224,238345343,433775,1298372,607299,0,,17:49:25:005069
7109984,307089,7478239,238345360,433775,1298373,607300,0,,17:49:25:058014
7109998,307089,7478253,238345382,433775,1298374,607300,0,,17:49:25:142774
7110013,307089,7478270,238345405,433775,1298375,607300,0,,17:49:25:216799
7110029,307089,7478285,238345427,433775,1298376,607300,0,,17:49:25:278558
7110042,307089,7478302,238345443,433775,1298377,607301,0,,17:49:25:348733
7110054,307089,7478319,238345464,433775,1298378,607301,0,,17:49:25:412365
7110072,307089,7478332,238345485,433775,1298379,607301,0,,17:49:25:480278
7110088,307089,7478350,238345505,433775,1298380,607301,0,,17:49:25:544030
7110106,307089,7478366,238345525,433775,1298381,607301,0,,17:49:25:604327
7110117,307089,7478379,238345540,433775,1298382,607301,0,,17:49:25:664118
7110132,307089,7478395,238345562,433775,1298383,607302,0,,17:49:25:728419
7110147,307089,7478411,238345577,433775,1298383,607302,0,,17:49:25:782614
7110161,307089,7478423,238345594,433775,1298384,607302,0,,17:49:25:841734
7110173,307089,7478435,238345611,433775,1298385,607302,0,,17:49:25:900245
7110187,307089,7478451,238345634,433775,1298386,607302,0,,17:49:25:970316
7110200,307089,7478466,238345649,433775,1298387,607303,0,,17:49:26:028664
7110217,307089,7478483,238345667,433775,1298388,607303,0,,17:49:26:092985
7110229,307089,7478500,238345684,433776,1298389,607303,0,,17:49:26:154130
7110242,307089,7478519,238345702,433776,1298390,607303,0,,17:49:26:215935
7110256,307089,7478534,238345720,433776,1298390,607303,0,,17:49:26:287023
7110268,307089,7478551,238345737,433776,1298391,607304,0,,17:49:26:340093
7110283,307089,7478571,238345758,433776,1298392,607304,0,,17:49:26:400959
7110293,307089,7478584,238345770,433776,1298393,607304,0,,17:49:26:459715
7110306,307089,7478602,238345788,433776,1298394,607304,0,,17:49:26:534646
7110323,307089,7478625,238345811,433776,1298395,607304,0,,17:49:26:595586
7110338,307089,7478638,238345829,433776,1298396,607305,0,,17:49:26:656902
7110353,307089,7478654,238345846,433776,1298397,607305,0,,17:49:26:716037
7110365,307089,7478670,238345864,433776,1298397,607305,0,,17:49:26:783494
7110380,307089,7478683,238345884,433776,1298398,607305,0,,17:49:26:842292
7110393,307089,7478695,238345907,433776,1298399,607305,0,,17:49:26:891092
7110405,307089,7478707,238345932,433776,1298400,607306,0,,17:49:26:970676
7110417,307089,7478724,238345944,433776,1298401,607306,0,,17:49:27:025713
7110433,307089,7478738,238345961,433777,1298402,607306,0,,17:49:27:079320
7110444,307089,7478749,238345979,433777,1298402,607306,0,,17:49:27:157068
7110465,307089,7478770,238346002,433777,1298404,607306,0,,17:49:27:237351
7110479,307089,7478788,238346020,433777,1298405,607307,0,,17:49:27:273614
7110499,307089,7478799,238346032,433777,1298405,607307,0,,17:49:27:345494
7110512,307089,7478818,238346045,433777,1298406,607307,0,,17:49:27:386659
7110524,307089,7478826,238346059,433777,1298407,607307,0,,17:49:27:441217
7110538,307089,7478840,238346075,433777,1298408,607307,0,,17:49:27:497994
7110549,307089,7478852,238346089,433777,1298408,607307,0,,17:49:27:536342
7110557,307089,7478862,238346100,433777,1298409,607308,0,,17:49:27:581506
7110569,307089,7478877,238346124,433777,1298410,607308,0,,17:49:27:651588
7110583,307089,7478890,238346140,433777,1298411,607308,0,,17:49:27:713722
7110599,307089,7478904,238346158,433777,1298411,607308,0,,17:49:27:758313
7110609,307089,7478917,238346179,433777,1298412,607308,0,,17:49:27:817040
7110622,307089,7478931,238346195,433777,1298413,607308,0,,17:49:27:877926
7110633,307090,7478947,238346211,433777,1298414,607309,0,,17:49:27:935278
7110644,307091,7478961,238346228,433777,1298415,607309,0,,17:49:27:990330
7110659,307091,7478974,238346244,433777,1298415,607309,0,,17:49:28:049125
7110673,307091,7478987,238346258,433777,1298416,607309,0,,17:49:28:102312
7110689,307091,7479002,238346275,433777,1298417,607309,0,,17:49:28:161155
7110699,307091,7479013,238346289,433777,1298418,607310,0,,17:49:28:204625
7110708,307091,7479025,238346299,433777,1298418,607310,0,,17:49:28:265316
7110723,307091,7479039,238346316,433777,1298419,607310,0,,17:49:28:322205
7110740,307091,7479059,238346339,433777,1298420,607310,0,,17:49:28:388256
7110752,307091,7479071,238346354,433777,1298421,607310,0,,17:49:28:453776
7110762,307091,7479087,238346370,433777,1298422,607311,0,,17:49:28:484311
7110773,307091,7479099,238346388,433778,1298422,607311,0,,17:49:28:551369
7110787,307091,7479114,238346405,433778,1298423,607311,0,,17:49:28:605872
7110803,307091,7479127,238346422,433778,1298424,607311,0,,17:49:28:660144
7110817,307091,7479139,238346441,433778,1298425,607311,0,,17:49:28:729342
7110834,307091,7479153,238346455,433778,1298426,607312,0,,17:49:28:793313
7110851,307091,7479167,238346473,433778,1298427,607312,0,,17:49:28:853504
7110867,307091,7479182,238346490,433778,1298428,607312,0,,17:49:28:911981
7110880,307091,7479195,238346505,433778,1298428,607312,0,,17:49:28:954407
7110889,307091,7479206,238346518,433778,1298429,607312,0,,17:49:29:004834
7110902,307091,7479217,238346529,433778,1298430,607312,0,,17:49:29:041429
7110913,307091,7479226,238346542,433778,1298430,607313,0,,17:49:29:098249
7110924,307091,7479244,238346560,433778,1298431,607313,0,,17:49:29:161006
7110937,307091,7479258,238346577,433778,1298432,607313,0,,17:49:29:202246
7110947,307091,7479268,238346592,433778,1298433,607313,0,,17:49:29:255011
7110959,307091,7479284,238346605,433778,1298433,607313,0,,17:49:29:313784
7110974,307091,7479299,238346620,433778,1298434,607313,0,,17:49:29:371787
7110988,307091,7479311,238346636,433778,1298435,607314,0,,17:49:29:417664
7110999,307091,7479321,238346650,433778,1298436,607314,0,,17:49:29:487255
7111015,307091,7479337,238346673,433778,1298437,607314,0,,17:49:29:550139
7111033,307091,7479352,238346690,433778,1298438,607314,0,,17:49:29:618121
7111046,307091,7479365,238346710,433778,1298439,607314,0,,17:49:29:683549
7111063,307091,7479382,238346730,433778,1298440,607315,0,,17:49:29:751697
7111076,307091,7479397,238346748,433778,1298441,607315,0,,17:49:29:804651
7111090,307091,7479411,238346767,433778,1298441,607315,0,,17:49:29:863554
7111102,307091,7479424,238346781,433778,1298442,607315,0,,17:49:29:904077
7111111,307091,7479436,238346789,433778,1298443,607315,0,,17:49:29:951658
7111126,307091,7479454,238346804,433778,1298444,607315,0,,17:49:30:003538
7111141,307091,7479467,238346821,433778,1298445,607315,0,,17:49:30:061853
7111154,307091,7479479,238346834,433778,1298446,607316,0,,17:49:30:123385
7111172,307091,7479495,238346849,433778,1298447,607316,0,,17:49:30:180576
7111187,307091,7479511,238346862,433778,1298448,607316,0,,17:49:30:233079
7111197,307091,7479526,238346879,433778,1298449,607316,0,,17:49:30:305647
7111209,307091,7479540,238346894,433778,1298449,607316,0,,17:49:30:336463
7111223,307091,7479550,238346907,433778,1298450,607317,0,,17:49:30:391297
7111236,307091,7479559,238346919,433778,1298451,607317,0,,17:49:30:450324
7111250,307091,7479577,238346942,433778,1298452,607317,0,,17:49:30:509299
7111264,307091,7479591,238346958,433778,1298452,607317,0,,17:49:30:562498
7111276,307091,7479606,238346978,433778,1298453,607317,0,,17:49:30:636098
7111290,307091,7479623,238346998,433778,1298454,607318,0,,17:49:30:700219
7111302,307091,7479640,238347020,433778,1298455,607318,0,,17:49:30:775684
