user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq,time
784610,32068,1127638,29513755,56723,216235,121937,0,1708,17:56:24:471098
784617,32068,1127641,29513756,56723,216235,121937,0,1708,17:56:24:561357
784620,32068,1127646,29513757,56723,216235,121937,0,1708,17:56:24:666306
784624,32068,1127652,29513758,56723,216236,121937,0,1708,17:56:24:775916
784628,32068,1127658,29513760,56723,216236,121937,0,1708,17:56:24:962659
784633,32068,1127667,29513761,56723,216237,121937,0,1708,17:56:25:079899
784638,32068,1127673,29513762,56723,216237,121937,0,1708,17:56:25:240497
784644,32068,1127679,29513764,56723,216238,121937,0,1708,17:56:25:454043
784649,32068,1127684,29513773,56723,216238,121937,0,1708,17:56:25:600454
784654,32068,1127689,29513777,56723,216239,121937,0,1708,17:56:25:706242
784658,32068,1127693,29513778,56723,216239,121937,0,1708,17:56:25:805806
784662,32068,1127697,29513782,56723,216239,121937,0,1708,17:56:25:958024
784667,32068,1127701,29513787,56723,216239,121937,0,1708,17:56:26:064597
784669,32068,1127705,29513790,56723,216239,121937,0,1708,17:56:26:165485
784674,32068,1127708,29513794,56723,216239,121937,0,1708,17:56:26:284132
784677,32068,1127711,29513798,56723,216240,121937,0,1708,17:56:26:462674
784683,32068,1127715,29513807,56723,216240,121937,0,1708,17:56:26:629696
784687,32068,1127719,29513811,56723,216240,121938,0,1708,17:56:26:731771
784689,32068,1127724,29513816,56723,216240,121938,0,1708,17:56:26:849939
784694,32068,1127728,29513818,56723,216241,121938,0,1708,17:56:26:979782
784697,32068,1127736,29513822,56723,216241,121938,0,1708,17:56:27:101286
784702,32068,1127740,29513824,56723,216241,121938,0,1708,17:56:27:233593
784707,32068,1127745,29513827,56723,216241,121938,0,1708,17:56:27:356081
784710,32068,1127749,29513832,56723,216241,121938,0,1708,17:56:27:531896
784713,32068,1127755,29513841,56723,216242,121938,0,1708,17:56:27:682309
784715,32068,1127762,29513844,56723,216242,121938,0,1708,17:56:27:808796
784721,32068,1127766,29513847,56723,216242,121938,0,1708,17:56:27:922280
784724,32068,1127770,29513852,56723,216242,121938,0,1708,17:56:28:023578
784727,32068,1127773,29513855,56723,216242,121938,0,1708,17:56:28:145832
784730,32068,1127775,29513862,56723,216243,121938,0,1708,17:56:28:302537
784736,32068,1127780,29513865,56723,216243,121938,0,1708,17:56:28:405143
784740,32068,1127784,29513867,56723,216243,121938,0,1708,17:56:28:501064
784744,32068,1127788,29513868,56723,216243,121938,0,1708,17:56:28:640167
784747,32068,1127794,29513873,56723,216243,121939,0,1708,17:56:28:757513
784750,32068,1127797,29513877,56723,216243,121939,0,1708,17:56:28:852894
784755,32068,1127802,29513879,56723,216244,121939,0,1708,17:56:29:016887
784760,32068,1127808,29513884,56723,216244,121939,0,1708,17:56:29:125956
784763,32068,1127812,29513887,56723,216244,121939,0,1708,17:56:29:264096
784766,32068,1127819,29513890,56723,216244,121939,0,1708,17:56:29:383587
784768,32068,1127823,29513896,56723,216245,121939,0,1708,17:56:29:507880
784770,32068,1127828,29513899,56723,216245,121939,0,1708,17:56:29:597594
784773,32068,1127832,29513901,56723,216245,121939,0,1708,17:56:29:730342
784777,32068,1127837,29513905,56723,216245,121939,0,1708,17:56:29:878657
784783,32068,1127842,29513908,56723,216245,121939,0,1708,17:56:29:980886
784787,32068,1127846,29513911,56723,216245,121939,0,1708,17:56:30:113411
784791,32068,1127850,29513916,56723,216246,121939,0,1209,17:56:30:267234
784793,32069,1127854,29513923,56723,216246,121939,0,1708,17:56:30:394407
784797,32069,1127859,29513926,56723,216246,121939,0,1708,17:56:30:486575
784801,32069,1127864,29513927,56723,216246,121939,0,1708,17:56:30:630117
784806,32069,1127868,29513936,56723,216246,121940,0,1708,17:56:30:774695
784810,32069,1127873,29513938,56723,216247,121940,0,1708,17:56:30:898342
784815,32069,1127877,29513940,56723,216247,121940,0,1708,17:56:30:998916
784819,32069,1127881,29513942,56723,216247,121940,0,1708,17:56:31:102070
784821,32069,1127884,29513945,56723,216247,121940,0,1708,17:56:31:210906
784826,32069,1127888,29513949,56723,216247,121940,0,1708,17:56:31:316395
784829,32069,1127892,29513950,56723,216247,121940,0,1708,17:56:31:415854
784833,32069,1127896,29513952,56723,216247,121940,0,1708,17:56:31:521629
784836,32069,1127900,29513955,56723,216248,121940,0,1708,17:56:31:702086
784840,32069,1127906,29513969,56723,216248,121940,0,1708,17:56:31:855390
784844,32069,1127909,29513972,56723,216248,121940,0,1708,17:56:31:967838
784846,32069,1127913,29513977,56723,216248,121940,0,1708,17:56:32:072206
784849,32069,1127917,29513979,56723,216248,121940,0,1708,17:56:32:173183
784852,32069,1127921,29513981,56723,216248,121940,0,1708,17:56:32:282776
784857,32069,1127924,29513986,56724,216249,121940,0,1708,17:56:32:409651
784861,32069,1127928,29513989,56724,216249,121940,0,1708,17:56:32:511627
