user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq,time
352958,9988,484916,8157312,100246,37310,11040,0,1708,17:52:59:406983
352964,9988,484922,8157314,100246,37310,11040,0,1708,17:52:59:503605
352968,9988,484925,8157315,100246,37310,11040,0,1708,17:52:59:642946
352975,9988,484931,8157316,100246,37310,11040,0,1708,17:52:59:779932
352981,9988,484936,8157318,100246,37311,11040,0,1708,17:52:59:917702
352988,9988,484941,8157319,100246,37311,11040,0,1708,17:53:00:055116
352995,9988,484945,8157322,100246,37311,11040,0,1708,17:53:00:158615
352999,9988,484950,8157324,100246,37311,11040,0,1708,17:53:00:298941
353005,9988,484955,8157325,100246,37312,11040,0,1708,17:53:00:401361
353009,9988,484960,8157327,100246,37312,11040,0,1708,17:53:00:512196
353014,9988,484963,8157329,100246,37312,11040,0,1708,17:53:00:622561
353017,9988,484969,8157332,100246,37312,11040,0,1708,17:53:00:741833
353021,9988,484974,8157333,100246,37312,11040,0,1708,17:53:00:864371
353026,9988,484977,8157337,100246,37312,11040,0,1708,17:53:00:967286
353030,9988,484982,8157339,100246,37312,11040,0,1708,17:53:01:089271
353035,9988,484987,8157341,100246,37313,11040,0,1708,17:53:01:212830
353039,9988,484992,8157345,100246,37313,11040,0,1708,17:53:01:322260
353044,9988,484995,8157346,100246,37313,11040,0,1708,17:53:01:415930
353048,9988,484998,8157348,100246,37313,11041,0,1708,17:53:01:513022
353051,9988,485004,8157350,100246,37313,11041,0,1708,17:53:01:639549
353055,9988,485008,8157355,100246,37313,11041,0,1708,17:53:01:779624
353061,9988,485013,8157357,100246,37314,11041,0,1708,17:53:02:235154
353066,9988,485020,8157393,100246,37314,11041,0,1708,17:53:02:430024
353072,9988,485026,8157396,100246,37314,11041,0,1708,17:53:02:552337
353076,9988,485030,8157399,100246,37314,11041,0,1708,17:53:02:656368
353081,9988,485033,8157401,100246,37314,11041,0,1708,17:53:02:770916
353084,9988,485038,8157403,100246,37315,11041,0,1708,17:53:02:884081
353088,9988,485042,8157406,100246,37315,11041,0,1708,17:53:02:979584
353092,9988,485047,8157408,100246,37315,11041,0,1708,17:53:03:102137
353097,9988,485051,8157411,100246,37315,11041,0,1708,17:53:03:231673
353101,9988,485057,8157415,100246,37315,11041,0,1708,17:53:03:360723
353105,9988,485061,8157419,100246,37315,11041,0,1708,17:53:03:461454
353108,9988,485065,8157421,100246,37315,11041,0,1708,17:53:03:590595
353114,9988,485070,8157423,100246,37316,11042,0,1708,17:53:03:696780
353119,9988,485072,8157424,100246,37316,11042,0,1708,17:53:03:814643
353124,9988,485077,8157426,100246,37316,11042,0,1708,17:53:03:914190
353128,9988,485080,8157427,100246,37316,11042,0,1708,17:53:04:006838
353132,9988,485084,8157429,100246,37316,11042,0,1708,17:53:04:120445
353138,9988,485089,8157431,100246,37316,11042,0,1708,17:53:04:254987
353144,9988,485093,8157435,100246,37316,11042,0,1708,17:53:04:378589
353148,9988,485097,8157436,100246,37317,11042,0,1708,17:53:04:481468
353151,9988,485101,8157439,100246,37317,11042,0,1708,17:53:04:569140
353154,9988,485104,8157442,100246,37317,11042,0,1708,17:53:04:676795
353156,9988,485111,8157443,100246,37317,11042,0,1708,17:53:04:821712
353162,9988,485116,8157446,100246,37317,11042,0,1708,17:53:04:933719
353166,9988,485121,8157448,100246,37317,11042,0,1708,17:53:05:049843
353172,9988,485125,8157450,100246,37318,11042,0,1708,17:53:05:139268
353176,9988,485128,8157452,100246,37318,11042,0,1708,17:53:05:284057
353181,9988,485132,8157455,100246,37318,11042,0,1708,17:53:05:374818
353185,9988,485135,8157458,100246,37318,11042,0,1708,17:53:05:481605
353188,9988,485140,8157460,100246,37318,11043,0,1708,17:53:05:573396
353192,9988,485142,8157462,100246,37318,11043,0,1708,17:53:05:672350
353196,9988,485146,8157464,100246,37318,11043,0,1708,17:53:05:760706
353200,9988,485149,8157465,100246,37318,11043,0,1708,17:53:05:877576
353203,9988,485154,8157467,100246,37318,11043,0,1708,17:53:05:978676
353208,9988,485156,8157470,100246,37319,11043,0,1708,17:53:06:059730
353211,9988,485161,8157471,100246,37319,11043,0,1708,17:53:06:166204
353216,9988,485165,8157473,100246,37319,11043,0,1708,17:53:06:263050
353219,9988,485171,8157475,100246,37319,11043,0,1708,17:53:06:387351
353224,9988,485176,8157478,100246,37319,11043,0,1708,17:53:06:495494
353229,9988,485179,8157479,100246,37319,11043,0,1708,17:53:06:603077
353232,9988,485181,8157483,100246,37319,11043,0,1708,17:53:06:701243
353236,9988,485185,8157487,100246,37320,11043,0,1708,17:53:06:798605
353237,9988,485190,8157489,100246,37320,11043,0,1708,17:53:06:926615
353242,9988,485196,8157492,100246,37320,11043,0,1708,17:53:07:045100
353246,9988,485200,8157494,100246,37320,11043,0,1708,17:53:07:165435
353250,9988,485206,8157496,100246,37320,11043,0,1708,17:53:07:276032
353253,9988,485211,8157500,100246,37320,11043,0,1708,17:53:07:383793
