user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq,time
626767,28025,760247,13154006,34272,96731,53301,0,1708,17:53:28:158720
626775,28025,760255,13154006,34272,96731,53301,0,1708,17:53:28:297225
626777,28025,760260,13154011,34272,96732,53301,0,1708,17:53:28:388434
626779,28025,760264,13154013,34272,96732,53301,0,1708,17:53:28:483692
626780,28025,760265,13154019,34272,96732,53301,0,1708,17:53:28:591125
626784,28025,760271,13154021,34272,96732,53301,0,1708,17:53:28:679896
626787,28025,760274,13154024,34272,96732,53301,0,1708,17:53:28:816464
626791,28025,760279,13154029,34272,96732,53302,0,1708,17:53:28:920712
626794,28025,760282,13154032,34272,96733,53302,0,1708,17:53:29:007403
626797,28025,760287,13154033,34272,96733,53302,0,1708,17:53:29:124719
626802,28025,760290,13154036,34272,96733,53302,0,1708,17:53:29:226317
626807,28025,760294,13154038,34272,96733,53302,0,1708,17:53:29:355935
626813,28025,760299,13154039,34272,96733,53302,0,1708,17:53:29:471124
626818,28025,760304,13154041,34272,96734,53302,0,1708,17:53:29:597447
626824,28025,760307,13154043,34272,96734,53302,0,1708,17:53:29:710275
626826,28026,760313,13154047,34272,96735,53303,0,1708,17:53:29:839283
626834,28026,760316,13154049,34272,96735,53303,0,1708,17:53:29:946889
626839,28026,760319,13154051,34272,96735,53303,0,1708,17:53:30:055939
626841,28026,760322,13154055,34272,96735,53303,0,1708,17:53:30:201934
626848,28026,760328,13154055,34272,96736,53303,0,1708,17:53:30:334802
626856,28026,760335,13154056,34272,96737,53303,0,1708,17:53:30:503382
626864,28026,760338,13154058,34272,96737,53303,0,1708,17:53:30:625925
626868,28026,760343,13154060,34272,96737,53303,0,1708,17:53:30:757999
626872,28026,760347,13154065,34272,96737,53304,0,1708,17:53:30:853969
626874,28026,760352,13154068,34272,96738,53304,0,1708,17:53:31:005919
626880,28026,760358,13154070,34272,96738,53304,0,1708,17:53:31:097229
626883,28026,760362,13154071,34272,96738,53304,0,1708,17:53:31:184597
626886,28026,760366,13154074,34272,96738,53304,0,1708,17:53:31:327187
626890,28026,760371,13154076,34272,96738,53304,0,1708,17:53:31:416586
626892,28026,760377,13154079,34272,96738,53304,0,1708,17:53:31:531157
626899,28026,760381,13154080,34272,96739,53304,0,1708,17:53:31:649739
626903,28026,760383,13154085,34272,96739,53304,0,1708,17:53:31:759679
626905,28026,760386,13154090,34272,96739,53304,0,1708,17:53:31:852553
626906,28026,760391,13154093,34272,96739,53304,0,1708,17:53:31:972752
626911,28026,760395,13154096,34272,96739,53304,0,1708,17:53:32:092082
626913,28026,760400,13154099,34272,96739,53305,0,1708,17:53:32:178038
626917,28026,760404,13154102,34272,96739,53305,0,1209,17:53:32:279824
626920,28026,760407,13154108,34272,96740,53305,0,1708,17:53:32:414760
626924,28026,760411,13154110,34272,96740,53305,0,1708,17:53:32:510977
626926,28026,760415,13154113,34272,96740,53305,0,1708,17:53:32:673123
626931,28026,760419,13154118,34272,96740,53305,0,1708,17:53:32:758566
626935,28026,760423,13154120,34272,96740,53305,0,1708,17:53:32:871272
626939,28026,760425,13154123,34272,96740,53305,0,1708,17:53:33:004115
626943,28026,760430,13154126,34272,96741,53305,0,1708,17:53:33:124465
626947,28026,760436,13154129,34272,96741,53305,0,1708,17:53:33:248269
626950,28026,760441,13154132,34272,96741,53305,0,1708,17:53:33:343378
626953,28026,760445,13154136,34272,96741,53305,0,1708,17:53:33:489091
626956,28026,760450,13154142,34272,96741,53305,0,1708,17:53:33:579567
626958,28026,760454,13154144,34272,96741,53305,0,1708,17:53:33:690718
626963,28026,760457,13154146,34272,96742,53305,0,1708,17:53:33:836608
626967,28026,760461,13154152,34272,96742,53305,0,1708,17:53:33:953524
626972,28026,760465,13154153,34272,96742,53305,0,1708,17:53:34:073250
626977,28026,760468,13154157,34272,96742,53306,0,1708,17:53:34:197641
626981,28026,760474,13154159,34272,96742,53306,0,1708,17:53:34:279001
626983,28026,760477,13154163,34272,96742,53306,0,1708,17:53:34:378536
626987,28026,760480,13154165,34272,96743,53306,0,1708,17:53:34:481316
626989,28026,760484,13154168,34272,96743,53306,0,1708,17:53:34:621196
626994,28026,760488,13154173,34272,96743,53306,0,1708,17:53:34:750218
626998,28026,760494,13154175,34272,96743,53306,0,1708,17:53:34:858959
627001,28026,760498,13154178,34272,96743,53306,0,1708,17:53:34:975827
627007,28026,760502,13154181,34272,96743,53306,0,1708,17:53:35:109996
627014,28026,760506,13154182,34272,96744,53306,0,1708,17:53:35:226572
627017,28026,760511,13154184,34272,96744,53306,0,1708,17:53:35:361794
627020,28026,760516,13154189,34272,96744,53307,0,1708,17:53:35:455561
627026,28026,760519,13154191,34272,96744,53307,0,1708,17:53:35:575484
627028,28026,760524,13154195,34272,96744,53307,0,1708,17:53:35:679183
627032,28026,760528,13154198,34272,96745,53307,0,1708,17:53:35:771624
627036,28026,760529,13154200,34272,96745,53307,0,1612,17:53:35:864478
627039,28026,760532,13154203,34272,96745,53307,0,1708,17:53:36:073672
627045,28026,760540,13154211,34272,96745,53307,0,1708,17:53:36:176368
