user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq,time
1106970,116085,1425125,64580033,212479,208260,116363,0,,15:58:03:114503
1107005,116085,1425148,64580037,212479,208262,116364,0,,15:58:03:230271
1107039,116085,1425173,64580047,212479,208263,116364,0,,15:58:03:297864
1107059,116085,1425191,64580061,212479,208264,116365,0,,15:58:03:391084
1107094,116085,1425214,64580078,212479,208266,116365,0,,15:58:03:478385
1107136,116086,1425236,64580090,212479,208268,116365,0,,15:58:03:579384
1107179,116087,1425266,64580098,212479,208270,116366,0,,15:58:03:668312
1107200,116087,1425282,64580103,212479,208271,116366,0,,15:58:03:736587
1107234,116089,1425305,64580107,212479,208273,116366,0,,15:58:03:801821
1107263,116091,1425328,64580110,212479,208275,116367,0,,15:58:03:885406
1107298,116092,1425354,64580117,212479,208277,116368,0,,15:58:03:970043
1107327,116094,1425377,64580120,212479,208279,116368,0,,15:58:04:063045
1107420,116095,1425429,64580246,212480,208285,116371,0,,15:58:04:391808
1107435,116095,1425440,64580259,212480,208286,116371,0,,15:58:04:461754
1107454,116096,1425459,64580276,212480,208288,116372,0,,15:58:04:524491
1107469,116096,1425477,64580290,212480,208289,116372,0,,15:58:04:590555
1107483,116096,1425496,64580311,212480,208290,116372,0,,15:58:04:660213
1107498,116096,1425515,64580333,212480,208291,116373,0,,15:58:04:720928
1107507,116096,1425533,64580347,212480,208291,116373,0,,15:58:04:778723
1107518,116096,1425548,64580363,212480,208292,116373,0,,15:58:04:841337
1107532,116096,1425568,64580382,212480,208293,116373,0,,15:58:04:910229
1107547,116096,1425584,64580399,212480,208294,116374,0,,15:58:04:975457
1107565,116096,1425599,64580418,212480,208295,116374,0,,15:58:05:039595
1107579,116096,1425615,64580434,212480,208296,116375,0,,15:58:05:086594
1107588,116097,1425627,64580446,212480,208297,116375,0,,15:58:05:145971
1107601,116097,1425640,64580464,212480,208298,116375,0,,15:58:05:189624
1107617,116097,1425651,64580481,212480,208299,116375,0,,15:58:05:258262
1107633,116098,1425670,64580498,212480,208300,116375,0,,15:58:05:332812
1107655,116098,1425694,64580575,212480,208302,116377,0,,15:58:05:475246
1107669,116098,1425706,64580587,212480,208303,116377,0,,15:58:05:542195
1107686,116098,1425722,64580617,212480,208304,116377,0,,15:58:05:625794
1107703,116098,1425736,64580634,212480,208305,116378,0,,15:58:05:672352
1107718,116098,1425745,64580648,212480,208306,116378,0,,15:58:05:728339
1107728,116098,1425758,64580662,212480,208307,116378,0,,15:58:05:788126
1107743,116098,1425779,64580681,212480,208308,116378,0,,15:58:05:849822
1107761,116098,1425794,64580697,212480,208309,116379,0,,15:58:05:910753
1107771,116098,1425808,64580709,212480,208309,116379,0,,15:58:05:968498
1107786,116099,1425826,64580736,212480,208310,116379,0,,15:58:06:042011
1107798,116100,1425846,64580757,212480,208311,116379,0,,15:58:06:105214
1107810,116100,1425857,64580770,212480,208312,116379,0,,15:58:06:168602
1107825,116100,1425874,64580795,212480,208313,116380,0,,15:58:06:224227
1107835,116100,1425887,64580806,212480,208314,116380,0,,15:58:06:283158
1107848,116100,1425904,64580830,212480,208315,116380,0,,15:58:06:344943
1107863,116100,1425919,64580845,212480,208316,116380,0,,15:58:06:402852
1107879,116100,1425943,64580912,212480,208317,116381,0,,15:58:06:538315
1107891,116100,1425956,64580926,212480,208318,116381,0,,15:58:06:605722
1107906,116100,1425969,64580943,212480,208319,116381,0,,15:58:06:645156
1107918,116100,1425977,64580960,212480,208320,116381,0,,15:58:06:714035
1107930,116100,1425997,64580982,212480,208321,116382,0,,15:58:06:775878
1107943,116100,1426016,64581001,212480,208322,116382,0,,15:58:06:856803
1107960,116100,1426035,64581028,212480,208323,116382,0,,15:58:06:915121
1107970,116100,1426049,64581041,212480,208324,116382,0,,15:58:06:964944
