time,w
01:49:31:878709,1.4296999999999997
01:49:32:125939,1.3782600000000003
01:49:32:395516,1.3782600000000003
01:49:32:653973,1.4296999999999997
01:49:32:965906,1.4296999999999997
01:49:33:199576,1.0168
01:49:33:474745,1.0168
01:49:33:745696,0.60756
01:49:34:016231,0.60756
01:49:34:285504,0.82005
01:49:34:559666,0.82005
01:49:34:833572,0.66234
01:49:35:102321,0.66234
01:49:35:380362,0.59262
01:49:35:641504,0.59262
01:49:35:948423,0.8548399999999999
01:49:36:181007,0.8548399999999999
01:49:36:461049,0.5478000000000001
01:49:36:728641,0.5478000000000001
01:49:37:025609,0.5677200000000001
01:49:37:277783,0.5677200000000001
01:49:37:547248,0.5976
01:49:37:820106,0.5976
01:49:38:130383,0.66234
01:49:38:362398,0.66234
01:49:38:629146,0.5478000000000001
01:49:38:902261,0.5478000000000001
01:49:39:166922,1.1385
01:49:39:434286,1.1385
01:49:39:712446,0.82502
