time,w
14:35:16:682277,1.85368
14:35:16:983977,1.85368
14:35:17:202368,1.93356
14:35:17:473365,1.93356
14:35:17:748482,1.7205699999999997
14:35:18:017577,1.7205699999999997
14:35:18:291876,0.5988
14:35:18:566546,0.5988
14:35:18:845435,0.5988
14:35:19:103922,0.5988
14:35:19:365477,0.60379
14:35:19:629537,0.60379
14:35:19:950135,0.76692
14:35:20:174071,0.76692
14:35:20:494921,0.60878
14:35:20:711190,0.60878
14:35:21:038994,0.73206
14:35:21:259388,0.73206
14:35:21:539736,0.55888
14:35:21:836472,0.55888
14:35:22:128108,0.58882
14:35:22:344557,0.58882
14:35:22:622373,0.61876
14:35:22:906457,0.61876
14:35:23:160691,0.51896
14:35:23:422572,0.51896
14:35:23:707627,0.87648
14:35:23:991682,0.87648
14:35:24:242357,0.8316600000000001
14:35:24:512829,0.8316600000000001
