time,w
14:36:14:616883,2.09781
14:36:14:887252,2.09781
14:36:15:160443,2.1021
14:36:15:448760,2.1021
14:36:15:700359,2.10639
14:36:15:967865,2.10639
14:36:16:236030,2.10639
14:36:16:552146,2.10639
14:36:16:796584,2.10639
14:36:17:053168,2.10639
14:36:17:330669,2.10639
14:36:17:611818,2.10639
14:36:17:858268,2.10639
14:36:18:142723,2.10639
14:36:18:399381,2.10639
14:36:18:713036,2.10639
14:36:18:946989,2.10639
14:36:19:213716,2.10639
14:36:19:495423,2.10639
14:36:19:767021,2.10639
14:36:20:038770,2.10639
14:36:20:302488,2.10639
14:36:20:588155,2.10639
14:36:20:840822,2.10639
14:36:21:108312,2.10639
14:36:21:391228,2.10639
14:36:21:674931,2.10639
14:36:21:929455,2.10639
14:36:22:198347,2.10639
14:36:22:464458,2.10639
