time,w
14:35:07:118231,1.93356
14:35:07:340180,1.93356
14:35:07:611438,1.9188
14:35:07:882272,1.9188
14:35:08:177071,1.6549000000000003
14:35:08:430134,1.6549000000000003
14:35:08:694420,0.89957
14:35:08:965190,0.89957
14:35:09:291273,0.8946
14:35:09:512576,0.8946
14:35:09:782083,0.6536900000000001
14:35:10:055511,0.6536900000000001
14:35:10:387240,0.55888
14:35:10:593713,0.55888
14:35:10:887641,0.5988
14:35:11:130106,0.5988
14:35:11:402469,0.58882
14:35:11:683910,0.58882
14:35:11:945159,0.54391
14:35:12:241813,0.54391
14:35:12:497280,0.6772800000000001
14:35:12:789352,0.6772800000000001
14:35:13:030822,0.5389200000000001
14:35:13:324567,0.5389200000000001
14:35:13:564122,0.61377
14:35:13:839203,0.61377
14:35:14:150193,0.61876
14:35:14:429101,0.61876
14:35:14:657474,1.03873
14:35:14:921213,1.03873
