time,w
14:33:20:812744,1.7649399999999997
14:33:21:065995,1.7649399999999997
14:33:21:336103,1.8586099999999999
14:33:21:608712,1.8586099999999999
14:33:21:879606,1.78466
14:33:22:137148,1.78466
14:33:22:408151,1.0934
14:33:22:741797,1.0934
14:33:22:954840,0.70218
14:33:23:225203,0.70218
14:33:23:506946,0.7270800000000001
14:33:23:824170,0.7270800000000001
14:33:24:037782,0.55888
14:33:24:318188,0.55888
14:33:24:588965,0.6287400000000001
14:33:24:906047,0.6287400000000001
14:33:25:121922,0.7270800000000001
14:33:25:390954,0.7270800000000001
14:33:25:675981,0.5489
14:33:25:941044,0.5489
14:33:26:205933,0.56886
14:33:26:480827,0.56886
14:33:26:757897,0.55389
14:33:27:029393,0.55389
14:33:27:286930,0.7221
14:33:27:565743,0.7221
14:33:27:880441,0.5638700000000001
14:33:28:098877,0.5638700000000001
14:33:28:373132,1.04867
14:33:28:650276,1.04867
