time,w
14:34:28:496223,2.00819
14:34:28:731274,1.84992
14:34:29:007985,1.84992
14:34:29:284062,1.91388
14:34:29:565956,1.91388
14:34:29:815783,1.1705599999999998
14:34:30:082002,1.1705599999999998
14:34:30:365067,0.8266800000000001
14:34:30:700335,0.8266800000000001
14:34:30:898120,0.747
14:34:31:207047,0.747
14:34:31:449172,0.5638700000000001
14:34:31:714093,0.5638700000000001
14:34:31:982129,0.57884
14:34:32:255462,0.57884
14:34:32:561697,0.5389200000000001
14:34:32:806873,0.5389200000000001
14:34:33:065689,0.5638700000000001
14:34:33:349576,0.5638700000000001
14:34:33:636986,0.7569600000000001
14:34:33:865682,0.7569600000000001
14:34:34:148348,0.53393
14:34:34:444183,0.53393
14:34:34:734315,0.58882
14:34:34:964044,0.58882
14:34:35:231688,0.55888
14:34:35:498247,0.55888
14:34:35:833910,1.11328
14:34:36:047950,1.11328
14:34:36:315807,0.90636
14:34:36:598199,0.90636
