time,w
14:33:39:832467,2.02704
14:33:40:118622,1.9975200000000002
14:33:40:381179,1.9975200000000002
14:33:40:719947,1.58895
14:33:40:932998,1.58895
14:33:41:202398,1.69099
14:33:41:484521,1.69099
14:33:41:738398,0.64371
14:33:42:002765,0.64371
14:33:42:276837,0.6872400000000001
14:33:42:585318,0.6872400000000001
14:33:42:823027,0.6487
14:33:43:084076,0.6487
14:33:43:359914,0.64371
14:33:43:642214,0.64371
14:33:43:902335,0.6736500000000001
14:33:44:176833,0.6736500000000001
14:33:44:485059,0.6536900000000001
14:33:44:767916,0.6536900000000001
14:33:44:988037,0.59381
14:33:45:262524,0.59381
14:33:45:529205,0.5988
14:33:45:832217,0.5988
14:33:46:060522,0.6736500000000001
14:33:46:341552,0.6736500000000001
14:33:46:608168,0.54391
14:33:46:879971,0.54391
14:33:47:152205,1.15801
14:33:47:415004,1.15801
14:33:47:739590,0.80178
14:33:47:960576,0.80178
