user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq,time
1482114,119197,1799824,65647432,213638,234904,123510,0,,16:37:13:691352
1482140,119197,1799846,65647438,213638,234906,123510,0,,16:37:13:804104
1482197,119198,1799879,65647440,213638,234908,123510,0,,16:37:13:906863
1482228,119199,1799900,65647446,213638,234910,123511,0,,16:37:13:953643
1482255,119199,1799915,65647452,213638,234911,123511,0,,16:37:14:036909
1482283,119199,1799933,65647456,213638,234912,123511,0,,16:37:14:082085
1482307,119200,1799951,65647458,213638,234913,123511,0,,16:37:14:193308
1482362,119200,1799980,65647477,213638,234915,123512,0,,16:37:14:283604
1482386,119200,1799996,65647482,213638,234916,123512,0,,16:37:14:344853
1482406,119201,1800015,65647490,213638,234918,123512,0,,16:37:14:413112
1482434,119201,1800032,65647496,213638,234919,123512,0,,16:37:14:482855
1482459,119202,1800053,65647502,213638,234921,123513,0,,16:37:14:530883
1482480,119203,1800066,65647508,213638,234922,123513,0,,16:37:14:587097
1482505,119203,1800085,65647513,213638,234924,123513,0,,16:37:14:658124
1482528,119203,1800105,65647522,213638,234925,123514,0,,16:37:14:718644
1482545,119203,1800119,65647529,213638,234927,123514,0,,16:37:14:772214
1482563,119203,1800137,65647541,213638,234928,123514,0,,16:37:14:853635
1482597,119206,1800163,65647549,213638,234930,123515,0,,16:37:14:933181
1482623,119208,1800183,65647556,213638,234931,123515,0,,16:37:15:014763
1482646,119208,1800202,65647566,213638,234933,123515,0,,16:37:15:061788
1482663,119208,1800217,65647574,213638,234934,123516,0,,16:37:15:126266
1482687,119208,1800238,65647578,213638,234936,123516,0,,16:37:15:192068
1482715,119208,1800263,65647637,213638,234938,123517,0,,16:37:15:329240
1482730,119208,1800282,65647647,213638,234939,123517,0,,16:37:15:397827
1482747,119208,1800303,65647665,213638,234940,123517,0,,16:37:15:459933
1482761,119208,1800320,65647681,213638,234941,123518,0,,16:37:15:519876
1482779,119208,1800336,65647698,213638,234942,123518,0,,16:37:15:588120
1482795,119208,1800351,65647718,213638,234943,123518,0,,16:37:15:659517
1482810,119209,1800366,65647735,213638,234944,123518,0,,16:37:15:715227
1482820,119209,1800376,65647753,213638,234945,123518,0,,16:37:15:757342
1482831,119209,1800388,65647769,213638,234946,123519,0,,16:37:15:816128
1482846,119209,1800404,65647791,213638,234947,123519,0,,16:37:15:883446
1482858,119209,1800420,65647807,213638,234948,123519,0,,16:37:15:959403
1482877,119209,1800438,65647832,213638,234949,123519,0,,16:37:16:009917
1482889,119209,1800448,65647851,213638,234949,123520,0,,16:37:16:081231
1482904,119209,1800460,65647870,213638,234950,123520,0,,16:37:16:126081
1482914,119209,1800471,65647895,213638,234951,123520,0,,16:37:16:210480
1482926,119209,1800488,65647912,213638,234952,123520,0,,16:37:16:246981
1482937,119209,1800497,65647931,213638,234953,123520,0,,16:37:16:330868
1482957,119209,1800516,65647996,213639,234954,123521,0,,16:37:16:455268
1482972,119209,1800534,65648014,213639,234955,123521,0,,16:37:16:524047
1482985,119209,1800549,65648029,213639,234956,123521,0,,16:37:16:564287
1482999,119209,1800563,65648039,213639,234957,123522,0,,16:37:16:624057
1483016,119209,1800580,65648051,213639,234959,123522,0,,16:37:16:682040
1483028,119209,1800594,65648067,213639,234960,123522,0,,16:37:16:752514
1483042,119209,1800607,65648082,213639,234961,123522,0,,16:37:16:795237
1483058,119209,1800623,65648100,213639,234962,123523,0,,16:37:16:873651
1483077,119209,1800642,65648119,213639,234963,123523,0,,16:37:16:940271
1483098,119209,1800658,65648132,213639,234964,123523,0,,16:37:17:008170
1483116,119209,1800676,65648145,213639,234965,123523,0,,16:37:17:068305
1483136,119209,1800694,65648160,213639,234967,123524,0,,16:37:17:129930
1483152,119209,1800713,65648177,213639,234968,123524,0,,16:37:17:187808
1483169,119209,1800725,65648190,213639,234969,123524,0,,16:37:17:248035
1483183,119209,1800738,65648203,213639,234970,123524,0,,16:37:17:305602
1483197,119209,1800752,65648218,213639,234971,123525,0,,16:37:17:392104
