time,w
01:01:43:867705,1.6681500000000002
01:01:44:149714,1.6681500000000002
01:01:44:405079,1.6483500000000002
01:01:44:666658,1.6483500000000002
01:01:44:945559,1.10556
01:01:45:253405,1.10556
01:01:45:494387,0.56
01:01:45:755379,0.56
01:01:46:030991,0.78842
01:01:46:304847,0.78842
01:01:46:572057,0.59381
01:01:46:846655,0.59381
01:01:47:117494,0.505
01:01:47:381222,0.505
01:01:47:661159,0.495
01:01:47:934175,0.495
01:01:48:199843,0.66866
01:01:48:464173,0.66866
01:01:48:737961,0.46499999999999997
01:01:49:013690,0.46499999999999997
01:01:49:287137,0.505
01:01:49:561880,0.505
01:01:49:826412,0.495
01:01:50:096554,0.495
01:01:50:399464,0.48
01:01:50:637112,0.48
01:01:50:921309,0.57884
01:01:51:187254,0.57884
01:01:51:496106,0.45999999999999996
01:01:51:732487,0.45999999999999996
