time,w
01:07:03:618556,1.6384500000000002
01:07:03:857631,1.6384500000000002
01:07:04:134020,1.2474699999999999
01:07:04:401909,1.2474699999999999
01:07:04:715474,1.57232
01:07:04:944221,1.57232
01:07:05:232647,1.1778899999999999
01:07:05:487726,1.1778899999999999
01:07:05:758594,0.5838300000000001
01:07:06:030244,0.5838300000000001
01:07:06:300156,0.47
01:07:06:560241,0.47
01:07:06:834498,0.52
01:07:07:108387,0.52
01:07:07:386533,0.495
01:07:07:659059,0.495
01:07:07:919744,0.56
01:07:08:191699,0.56
01:07:08:466663,0.55
01:07:08:755233,0.55
01:07:09:001337,0.49
01:07:09:279144,0.49
01:07:09:547751,0.525
01:07:09:866891,0.525
01:07:10:085395,0.49
01:07:10:361130,0.49
01:07:10:633692,0.515
01:07:10:904972,0.515
01:07:11:179044,0.485
01:07:11:446190,0.485
01:07:11:715308,0.48
