time,w
01:05:55:819811,1.6632000000000002
01:05:56:106560,1.6632000000000002
01:05:56:357863,1.54256
01:05:56:621950,1.54256
01:05:56:904454,1.46816
01:05:57:165911,1.46816
01:05:57:467509,0.6786400000000001
01:05:57:705920,0.6786400000000001
01:05:57:986022,0.54
01:05:58:253649,0.54
01:05:58:571082,0.51
01:05:58:800343,0.51
01:05:59:066574,0.47
01:05:59:335594,0.47
01:05:59:600898,0.48
01:05:59:875858,0.48
01:06:00:148351,0.55888
01:06:00:421019,0.55888
01:06:00:697941,0.61377
01:06:00:957460,0.61377
01:06:01:238235,0.495
01:06:01:506964,0.495
01:06:01:784159,0.61377
01:06:02:049107,0.61377
01:06:02:314633,0.53
01:06:02:612106,0.53
01:06:02:860426,0.485
01:06:03:150871,0.485
01:06:03:409488,0.49
01:06:03:708565,0.49
01:06:03:943680,0.62375
