time,w
01:05:46:069255,1.59216
01:05:46:332212,1.59216
01:05:46:615189,1.56736
01:05:46:887212,1.56736
01:05:47:198043,1.4363299999999999
01:05:47:417529,1.4363299999999999
01:05:47:698004,0.5650000000000001
01:05:47:970803,0.5650000000000001
01:05:48:278659,0.5850000000000001
01:05:48:513519,0.5850000000000001
01:05:48:777177,0.48
01:05:49:066317,0.48
01:05:49:324675,0.535
01:05:49:585307,0.535
01:05:49:861911,0.53
01:05:50:128633,0.53
01:05:50:404437,0.54
01:05:50:681896,0.54
01:05:50:945874,0.485
01:05:51:213457,0.485
01:05:51:490646,0.485
01:05:51:764657,0.485
01:05:52:034468,0.53
01:05:52:317353,0.53
01:05:52:568436,0.475
01:05:52:836909,0.475
01:05:53:120905,0.5
01:05:53:424863,0.5
01:05:53:664957,0.475
01:05:53:928417,0.475
01:05:54:208391,0.54
