time,w
01:00:07:134960,1.6681500000000002
01:00:07:377888,1.6731000000000003
01:00:07:650686,1.6731000000000003
01:00:07:911250,1.5376
01:00:08:228454,1.5376
01:00:08:456735,1.0458
01:00:08:731450,1.0458
01:00:09:006499,0.9661200000000001
01:00:09:275537,0.9661200000000001
01:00:09:551720,0.60878
01:00:09:811999,0.60878
01:00:10:082737,0.62375
01:00:10:362414,0.62375
01:00:10:630579,0.58882
01:00:10:893363,0.58882
01:00:11:188500,0.61377
01:00:11:443184,0.61377
01:00:11:710903,0.59381
01:00:11:980374,0.59381
01:00:12:272983,0.78842
01:00:12:528824,0.78842
01:00:12:795503,0.64371
01:00:13:070610,0.64371
01:00:13:370229,0.63373
01:00:13:610855,0.63373
01:00:13:879206,0.7734500000000001
01:00:14:159210,0.7734500000000001
01:00:14:423980,0.64371
01:00:14:690493,0.64371
01:00:14:995380,0.65868
01:00:15:230832,0.65868
