time,w
01:03:39:827225,1.1778899999999999
01:03:40:106929,1.6681500000000002
01:03:40:379037,1.6681500000000002
01:03:40:646086,1.488
01:03:40:915403,1.488
01:03:41:194197,0.8383200000000001
01:03:41:455724,0.8383200000000001
01:03:41:747144,0.74351
01:03:42:005327,0.74351
01:03:42:277952,0.495
01:03:42:540152,0.495
01:03:42:841259,0.47
01:03:43:090871,0.47
01:03:43:363238,0.47
01:03:43:629639,0.47
01:03:43:893718,0.495
01:03:44:169155,0.495
01:03:44:445260,0.54
01:03:44:721596,0.54
01:03:44:976633,0.55888
01:03:45:259194,0.55888
01:03:45:544118,0.485
01:03:45:792759,0.485
01:03:46:075374,0.495
01:03:46:336550,0.495
01:03:46:607856,0.48
01:03:46:897024,0.48
01:03:47:156632,0.505
01:03:47:420839,0.505
01:03:47:691368,0.48
01:03:47:995724,0.48
