time,w
01:03:49:707383,1.6434000000000002
01:03:49:977901,1.6434000000000002
01:03:50:243785,1.51776
01:03:50:517121,1.51776
01:03:50:795538,1.40864
01:03:51:057879,1.40864
01:03:51:329415,0.80339
01:03:51:596620,0.80339
01:03:51:863541,0.49
01:03:52:143538,0.49
01:03:52:410571,0.48
01:03:52:682895,0.48
01:03:52:960763,0.495
01:03:53:225846,0.495
01:03:53:505957,0.48
01:03:53:775304,0.48
01:03:54:041831,0.63373
01:03:54:309348,0.63373
01:03:54:607075,0.485
01:03:54:846536,0.485
01:03:55:141168,0.495
01:03:55:401589,0.495
01:03:55:721277,0.485
01:03:55:938236,0.485
01:03:56:207917,0.49
01:03:56:480406,0.49
01:03:56:746968,0.495
01:03:57:024992,0.495
01:03:57:301349,0.48
01:03:57:567914,0.48
01:03:57:839320,0.485
