time,w
01:02:03:085181,1.22759
01:02:03:361920,1.6632000000000002
01:02:03:638841,1.6632000000000002
01:02:03:902737,1.59712
01:02:04:176350,1.59712
01:02:04:450366,0.8333300000000001
01:02:04:728450,0.8333300000000001
01:02:04:992285,0.8333300000000001
01:02:05:262924,0.8333300000000001
01:02:05:525700,0.475
01:02:05:830780,0.475
01:02:06:064851,0.555
01:02:06:347021,0.555
01:02:06:606214,0.495
01:02:06:927410,0.495
01:02:07:160809,0.54
01:02:07:429833,0.54
01:02:07:692343,0.475
01:02:07:975571,0.475
01:02:08:266566,0.6487
01:02:08:508471,0.6487
01:02:08:787272,0.49
01:02:09:062094,0.49
01:02:09:325906,0.485
01:02:09:593232,0.485
01:02:09:861031,0.505
01:02:10:141089,0.505
01:02:10:410060,0.49
01:02:10:680676,0.49
01:02:10:966065,0.48
01:02:11:223235,0.48
