time,w
15:51:49:354957,1.5498
15:51:49:600289,1.5498
15:51:49:870237,1.5498
15:51:50:163960,1.55472
15:51:50:435585,1.55472
15:51:50:669000,1.5498
15:51:50:945960,1.5498
15:51:51:219050,1.55788
15:51:51:545581,1.55788
15:51:51:766374,1.5498
15:51:52:026311,1.5498
15:51:52:298592,1.55472
15:51:52:628743,1.55472
15:51:52:840031,1.55472
15:51:53:116554,1.55472
15:51:53:417223,1.5498
15:51:53:657241,1.5498
15:51:53:931172,1.5498
15:51:54:192725,1.5498
15:51:54:477082,1.5529499999999998
15:51:54:743221,1.5529499999999998
15:51:55:014306,1.5498
15:51:55:284441,1.5498
15:51:55:584407,1.55788
15:51:55:825979,1.55788
15:51:56:097991,1.5498
15:51:56:374990,1.5498
15:51:56:676986,1.55472
15:51:56:914233,1.55472
15:51:57:213607,1.5498
