time,w
15:53:26:448263,1.55472
15:53:26:731603,1.55472
15:53:26:992394,1.55788
15:53:27:264190,1.55788
15:53:27:530720,1.55788
15:53:27:820289,1.55788
15:53:28:098116,1.55788
15:53:28:340199,1.55788
15:53:28:612184,1.55788
15:53:28:927742,1.55788
15:53:29:145925,1.55788
15:53:29:424094,1.55788
15:53:29:697987,1.55788
15:53:30:004941,1.55788
15:53:30:230445,1.5529499999999998
15:53:30:512415,1.5529499999999998
15:53:30:776831,1.55788
15:53:31:096819,1.55788
15:53:31:315163,1.5529499999999998
15:53:31:586534,1.5529499999999998
15:53:31:877570,1.55788
15:53:32:126062,1.55788
15:53:32:393302,1.5529499999999998
15:53:32:667039,1.5529499999999998
15:53:32:974592,1.55788
15:53:33:226883,1.55788
15:53:33:492056,1.55788
15:53:33:752605,1.55788
15:53:34:058259,1.55788
15:53:34:302369,1.55788
