time,w
01:04:47:914343,1.6434000000000002
01:04:48:156638,1.6434000000000002
01:04:48:430078,1.6731000000000003
01:04:48:693855,1.6731000000000003
01:04:49:003993,1.612
01:04:49:244164,1.612
01:04:49:514518,0.6487
01:04:49:783822,0.6487
01:04:50:101550,0.7984
01:04:50:324978,0.7984
01:04:50:606960,0.47
01:04:50:862198,0.47
01:04:51:150631,0.49
01:04:51:412719,0.49
01:04:51:691150,0.485
01:04:51:960033,0.485
01:04:52:231401,0.595
01:04:52:496050,0.595
01:04:52:766450,0.475
01:04:53:038329,0.475
01:04:53:314853,0.505
01:04:53:579090,0.505
01:04:53:845232,0.495
01:04:54:141430,0.495
01:04:54:392635,0.475
01:04:54:663675,0.475
01:04:54:943552,0.5700000000000001
01:04:55:244903,0.5700000000000001
01:04:55:477493,0.515
01:04:55:744905,0.515
01:04:56:023654,0.495
