,time[ms],pmodel
0,0.0,1.4206520391771038
1,100.0,1.4206520391771038
2,200.0,1.3052025470468611
3,300.0,1.317367340868762
4,400.0,1.3522293834411023
5,500.0,1.285744224670807
6,600.0,1.254359392419509
7,700.0,1.233696739209499
8,800.0,1.2223362141675027
9,900.0,1.2971837322869493
10,1000.0,1.2081737688732517
11,1100.0,1.3077976127229096
12,1200.0,1.4464169127654687
13,1300.0,1.4790426805031638
14,1400.0,1.4713715846559965
15,1500.0,1.4474622339816223
16,1600.0,1.4848706082673364
17,1700.0,1.4474622339816223
18,1800.0,1.4768007964794165
19,1900.0,1.4830526676036793
20,2000.0,1.3128978023946822
21,2100.0,1.3753904799339827
22,2200.0,1.3601336571011275
23,2300.0,1.4446188927062922
24,2400.0,1.4323119426910003
25,2500.0,1.2820181324519941
26,2600.0,1.3751828025207469
27,2700.0,1.5731079029172021
28,2800.0,1.6006236192045393
29,2900.0,1.344144015626894
30,3000.0,1.4594795988762752
31,3100.0,1.1554132460031417
32,3200.0,1.2966076997794382
33,3300.0,1.303198498514829
34,3400.0,1.2253956528664518
35,3500.0,1.1617740193029595
36,3600.0,0.9437794887160705
37,3700.0,1.1773120269296133
38,3800.0,1.298448330531139
39,3900.0,1.3674638164831405
40,4000.0,1.2763667586161618
41,4100.0,1.2528699019680136
42,4200.0,1.4148519985182504
43,4300.0,1.4571876894379168
44,4400.0,1.3531669217467535
45,4500.0,1.3578570525474527
46,4600.0,1.1087225174365285
47,4700.0,1.2265528242676766
48,4800.0,1.3778501312881595
49,4900.0,1.4103375219782328
50,5000.0,1.292677663681379
51,5100.0,1.3447336071317522
52,5200.0,1.2241748965421664
53,5300.0,1.3255028169577088
54,5400.0,1.2995204853270614
55,5500.0,1.2982595929689227
56,5600.0,1.3120675244774342
57,5700.0,1.2488091803169663
58,5800.0,1.2932836787473216
59,5900.0,1.2678069722996352
60,6000.0,1.2189068932915683
61,6100.0,1.2608908426385685
62,6200.0,1.1974871955082098
63,6300.0,1.2764021606666667
64,6400.0,1.2988776327503122
65,6500.0,1.2870540062296039
66,6600.0,1.0697924414878242
67,6700.0,1.0195521782748362
68,6800.0,0.9518494354030417
69,6900.0,1.3056476516762912
70,7000.0,1.3429743997523915
71,7100.0,1.3101270888566887
72,7200.0,1.3324227255912784
73,7300.0,1.2400938006222497
74,7400.0,1.2099737088375293
75,7500.0,1.332922196790804
76,7600.0,1.1095912620989434
77,7700.0,1.010362774080519
78,7800.0,0.9602101013923144
79,7900.0,1.1797529686257957
80,,
