,time[ms],pmodel
0,0,1.5355487688435003
1,100,1.5355487688435003
2,200,1.4044737979084423
3,300,1.376850449840875
4,400,1.4023157695075414
5,500,1.3439405106928723
6,600,1.5138048992839908
7,700,1.3825753720036076
8,800,1.2677055526682501
9,900,1.2429311227981934
10,1000,0.9105195940867917
11,1100,0.814203641559272
12,1200,0.814203641559272
13,1300,0.814203641559272
14,1400,0.8546521846741572
15,1500,1.448297535348535
16,1600,1.3928298836272357
17,1700,1.3740765307499463
18,1800,1.457363834218699
19,1900,1.4940545291173355
20,2000,1.4835259882348484
21,2100,1.4896370826431373
22,2200,1.259000552330423
23,2300,1.230677414179889
24,2400,1.2292759460803415
25,2500,1.53771464066589
26,2600,1.4435690600016913
27,2700,1.3690607698566657
28,2800,1.343770945979522
29,2900,1.3730623445367907
30,3000,1.49331762503039
31,3100,1.2900050012400932
32,3200,1.3769553053652928
33,3300,1.2647594170165668
34,3400,1.2038042443041577
35,3500,1.231061174824141
36,3600,1.3426727540726788
37,3700,1.235483640018955
38,3800,1.329825400343993
39,3900,1.323431457452755
40,4000,1.2962751415829077
41,4100,1.365501222205371
42,4200,1.3277616352206127
43,4300,1.3802010031693306
44,4400,1.2262170939047619
45,4500,1.4036204192122699
46,4600,1.3453214545361853
47,4700,1.5411717428308278
48,4800,1.377731594428322
49,4900,1.3480694063305823
50,5000,1.3805828721642333
51,5100,1.2708199442508215
52,5200,1.2659768863940948
53,5300,1.2567888175109094
54,5400,1.3063533141848547
55,5500,1.2380919152386776
56,5600,1.3689839170947216
57,5700,1.184330255333777
58,5800,1.2253546251495728
59,5900,1.268326994493885
60,6000,1.3734855879567638
61,6100,1.2729757358014298
62,6200,1.3646799177395712
63,6300,1.207019202623779
64,6400,1.0969361389503112
65,6500,1.0643075000021383
66,6600,1.069409295137695
67,6700,1.271509879815432
68,6800,1.3031495247577398
69,6900,1.2769050802576372
70,7000,1.2636674670321404
71,7100,1.325548776294073
72,7200,1.3104377070515096
73,7300,1.2798447630506415
74,7400,1.1412179959768252
75,7500,1.1831699588951277
76,7600,0.9778834355193654
77,7700,1.2338138741413482
78,7800,1.3468040618962398
79,7900,1.3318935846512083
80,8000,
