,time[ms],cpu_load_0,cpu_load_1,cpu_load_2,cpu_load_3,cpu_load_4,cpu_load_5,cpu_load_6,cpu_load_7,cpu_load_8,w,sitename
0,0,,,,,,,,,,1.44045,wellsfargo
1,100,0.9315068493150684,0.9333333333333333,0.7857142857142857,0.8974358974358975,0.8571428571428571,0.9090909090909091,0.9230769230769231,1.0,0.9090909090909091,,wellsfargo
2,200,0.825503355704698,0.8181818181818182,0.6666666666666666,,0.7272727272727273,0.75,0.7,1.0,1.0,,wellsfargo
3,300,0.7818181818181819,0.8461538461538461,0.8181818181818182,,0.8,,0.75,,1.0,1.44045,wellsfargo
4,400,0.9027777777777778,,0.8,0.7142857142857143,0.6666666666666666,,0.9,,0.9090909090909091,,wellsfargo
5,500,0.8061224489795918,,0.9,0.875,0.7272727272727273,0.8181818181818182,0.6666666666666666,1.0,0.8181818181818182,1.4355,wellsfargo
6,600,0.810126582278481,,0.8,0.8888888888888888,,0.8666666666666667,0.8333333333333334,1.0,,,wellsfargo
7,700,0.7465753424657534,,0.9,0.8333333333333334,,0.9090909090909091,,0.38461538461538464,,,wellsfargo
8,800,0.81875,0.9,,,0.8181818181818182,0.7857142857142857,,0.5,0.9285714285714286,1.4355,wellsfargo
9,900,0.8070175438596491,,,,0.75,,,,,,wellsfargo
10,1000,0.6,,0.6111111111111112,0.5263157894736842,,,,,,,wellsfargo
11,1100,0.8837209302325582,0.8181818181818182,,1.0,,,0.8,,1.0,1.4355,wellsfargo
12,1200,0.8988095238095238,0.9230769230769231,,,0.8333333333333334,,,,,,wellsfargo
13,1300,0.9022988505747126,0.9090909090909091,0.8571428571428571,,0.9090909090909091,0.8333333333333334,,1.0,,,wellsfargo
14,1400,0.9833333333333333,,,0.8666666666666667,0.9230769230769231,1.0,0.8461538461538461,1.0,1.0,1.4355,wellsfargo
15,1500,0.8647058823529412,,,0.9090909090909091,0.8181818181818182,,0.9090909090909091,,0.9,,wellsfargo
16,1600,0.9107142857142857,0.9166666666666666,0.9285714285714286,,,,0.9166666666666666,,,1.44045,wellsfargo
17,1700,0.9050279329608939,0.8333333333333334,,,,0.9285714285714286,,0.8666666666666667,,,wellsfargo
18,1800,0.9150326797385621,0.8333333333333334,,0.9230769230769231,0.9333333333333333,,,1.0,0.9444444444444444,,wellsfargo
19,1900,0.8933333333333333,,0.8666666666666667,0.875,,,0.9285714285714286,1.0,,1.44045,wellsfargo
20,2000,0.9130434782608695,,,,,0.8823529411764706,0.8888888888888888,,,,wellsfargo
21,2100,0.675,0.7368421052631579,,,0.6470588235294118,,0.5714285714285714,,0.8333333333333334,,wellsfargo
22,2200,0.8888888888888888,0.8461538461538461,0.8888888888888888,0.8888888888888888,,,0.9,0.6666666666666666,0.75,0.97909,wellsfargo
23,2300,0.8366013071895425,0.8,0.9090909090909091,0.8461538461538461,,0.9285714285714286,0.9166666666666666,0.7272727272727273,0.9090909090909091,,wellsfargo
24,2400,0.8402366863905325,,0.8,0.9090909090909091,0.9375,0.8,,0.8181818181818182,,,wellsfargo
25,2500,0.819672131147541,,0.9230769230769231,0.9230769230769231,0.8666666666666667,,,0.5454545454545454,,0.97909,wellsfargo
26,2600,0.8837209302325582,0.9285714285714286,0.9,,,,0.9090909090909091,,0.9166666666666666,,wellsfargo
27,2700,0.9117647058823529,0.8333333333333334,0.8571428571428571,,,0.9230769230769231,0.9285714285714286,,0.9285714285714286,1.06358,wellsfargo
28,2800,0.8214285714285714,,,0.8333333333333334,0.9166666666666666,0.7692307692307693,0.7692307692307693,0.9090909090909091,,,wellsfargo
29,2900,0.7323943661971831,,,0.7777777777777778,0.7,0.7777777777777778,,0.6,,,wellsfargo
30,3000,0.6956521739130435,0.9,,,,,,0.2727272727272727,,1.06358,wellsfargo
31,3100,0.7037037037037037,0.6428571428571429,,,,,0.5882352941176471,,,,wellsfargo
32,3200,0.5921985815602837,0.9090909090909091,0.7727272727272727,0.6111111111111112,0.5882352941176471,0.5625,,,0.5263157894736842,,wellsfargo
33,3300,0.753968253968254,0.8,0.8333333333333334,0.8181818181818182,0.8571428571428571,0.875,,0.42857142857142855,0.25,1.08128,wellsfargo
