0,1.3117500000000002
100,
200,
300,1.3117500000000002
400,
500,
600,1.2573
700,
800,1.2573
900,
1000,
1100,1.4326
1200,
1300,
1400,1.4326
1500,
1600,
1700,0.9343600000000001
1800,
1900,0.9343600000000001
2000,
2100,
2200,0.52395
2300,
2400,0.52395
2500,
2600,
2700,0.5838300000000001
2800,
2900,
3000,0.5838300000000001
3100,
3200,
3300,0.60258
3400,
3500,0.60258
3600,
3700,
3800,0.5788399999999999
3900,
4000,
4100,0.5788399999999999
4200,
4300,0.5727000000000001
4400,
4500,
4600,0.5727000000000001
4700,
4800,
4900,0.60756
5000,
5100,
5200,0.60756
5300,
5400,0.5039899999999999
5500,
5600,
5700,0.5039899999999999
5800,
5900,
6000,0.50898
6100,
6200,0.50898
6300,
6400,
6500,0.6474000000000001
6600,
6700,
6800,0.6474000000000001
6900,
7000,
7100,0.5189600000000001
7200,
7300,0.5189600000000001
7400,
7500,
7600,0.5776800000000001
7700,
7800,
7900,0.5776800000000001
