,time[ms],pmodel
0,0,1.5792578868882785
1,100,1.5792578868882785
2,200,1.5049354012787886
3,300,1.459964946278145
4,400,1.5424232350220333
5,500,1.4793543911126399
6,600,1.315213321845408
7,700,1.1618672727600279
8,800,1.00268414988345
9,900,1.0242787228019927
10,1000,1.1245817263930817
11,1100,1.1866213916737771
12,1200,1.261010576018145
13,1300,1.1973919556633015
14,1400,1.14133791313423
15,1500,1.318606522275255
16,1600,0.9265977874949115
17,1700,0.9451374388316603
18,1800,0.8983171101180252
19,1900,1.1053014430984849
20,2000,1.1225238028797593
21,2100,1.0430959186740485
22,2200,1.088885682518148
23,2300,1.0299302477631227
24,2400,1.084595438896184
25,2500,1.1944763420008782
26,2600,0.7597642931674589
27,2700,0.7364851248407132
28,2800,0.746324488270103
29,2900,1.1194834515372962
30,3000,1.1090243728530496
31,3100,1.075371185864562
32,3200,1.121252312841325
33,3300,1.0469739128693183
34,3400,0.9454606232441486
35,3500,1.0592018359755824
36,3600,1.0720057039759778
37,3700,1.0673112804660034
38,3800,0.9747649082989046
39,3900,0.7086791616449011
40,4000,1.1649214908463499
41,4100,1.134978663755911
42,4200,1.1083466934971695
43,4300,1.2226795578702019
44,4400,1.1956748502730603
45,4500,0.8010601081464646
46,4600,1.0716771816637611
47,4700,0.9531363529097875
48,4800,0.8493189443751686
49,4900,0.8447091785206723
50,5000,0.945157639351433
51,5100,1.087279610532168
52,5200,1.0415649664411144
53,5300,1.2851899923207237
54,5400,1.0074759616806528
55,5500,0.9576635897762239
56,5600,1.0283358632487958
57,5700,1.1851449123036226
58,5800,0.9966062258624707
59,5900,0.9040975123543125
60,6000,1.0229497362468298
61,6100,1.072504489529864
62,6200,1.0551578004223248
63,6300,1.176592570887141
64,6400,1.1265830424845857
65,6500,1.0807468316016902
66,6600,1.0664803315826479
67,6700,1.076129155098013
68,6800,1.0850754995233567
69,6900,1.123134740454503
70,7000,0.7440773656182132
71,7100,0.8625444487013542
72,7200,0.7345325592225277
73,7300,1.1893140087495144
74,7400,1.2083740252496393
75,7500,1.0781360290852273
76,7600,1.3004041256445058
77,7700,1.118764073904563
78,7800,
79,7900,
80,8000,
