,time[ms],cpu_load_0,cpu_load_1,cpu_load_2,cpu_load_3,cpu_load_4,cpu_load_5,cpu_load_6,cpu_load_7,cpu_load_8,w,sitename
0,0,,,,,,,,,,1.79056,wikipedia
1,100,0.9672131147540983,,,,,,,,,,wikipedia
2,200,,,,,,,,,,,wikipedia
3,300,,,0.9,0.8333333333333334,0.8888888888888888,,0.8888888888888888,0.9285714285714286,1.0,1.79056,wikipedia
4,400,,,0.8,0.75,0.5714285714285714,0.3793103448275862,0.6,1.0,,,wikipedia
5,500,,,0.7692307692307693,0.9166666666666666,0.7,,0.6666666666666666,0.9166666666666666,,,wikipedia
6,600,0.8413793103448276,0.8148148148148148,,0.8181818181818182,0.8461538461538461,,0.7,,0.8461538461538461,1.7856,wikipedia
7,700,0.8280254777070064,,,0.8,0.8461538461538461,0.8181818181818182,0.9090909090909091,,0.7777777777777778,,wikipedia
8,800,0.8301886792452831,,0.9230769230769231,0.9090909090909091,0.75,0.75,0.75,0.2,0.3076923076923077,1.7856,wikipedia
9,900,0.8024691358024691,0.8181818181818182,0.875,0.8,0.8333333333333334,0.8888888888888888,0.7142857142857143,0.3333333333333333,0.3076923076923077,,wikipedia
10,1000,0.7125,0.8181818181818182,0.6666666666666666,,,0.8181818181818182,0.7,,,,wikipedia
11,1100,0.7006802721088435,0.7857142857142857,,,,0.75,,,,1.7707199999999998,wikipedia
12,1200,0.6756756756756757,,,,,0.6153846153846154,,,,,wikipedia
13,1300,0.5769230769230769,,0.375,,,,0.5555555555555556,,,,wikipedia
14,1400,0.6981132075471698,,0.7272727272727273,0.7692307692307693,0.6363636363636364,,0.625,0.2,0.09090909090909091,1.7707199999999998,wikipedia
15,1500,0.4105960264900662,,0.75,0.8,0.6923076923076923,0.47058823529411764,0.7777777777777778,0.25,0.36363636363636365,,wikipedia
16,1600,0.5732484076433121,0.7692307692307693,0.75,0.75,0.7692307692307693,0.5833333333333334,0.7,0.16666666666666666,0.18181818181818182,0.88323,wikipedia
17,1700,0.6394557823129252,0.9,0.7272727272727273,0.7777777777777778,,0.8,0.75,,0.09090909090909091,,wikipedia
18,1800,0.6341463414634146,0.7272727272727273,0.8333333333333334,0.8181818181818182,,0.8181818181818182,0.75,,0.18181818181818182,,wikipedia
19,1900,0.6089385474860335,0.75,,0.8181818181818182,0.75,0.6666666666666666,,0.25,0.2,0.88323,wikipedia
20,2000,0.5806451612903226,0.75,,,0.7,0.7,,0.16666666666666666,,,wikipedia
21,2100,0.6273291925465838,,0.8181818181818182,,0.875,,0.5714285714285714,0.25,,,wikipedia
22,2200,0.6388888888888888,,,,,,,,0.16666666666666666,0.515,wikipedia
23,2300,0.624113475177305,0.7272727272727273,,,,,,,,,wikipedia
24,2400,0.5911949685534591,,0.42857142857142855,0.42105263157894735,0.5714285714285714,,0.5416666666666666,0.16666666666666666,,,wikipedia
25,2500,0.6666666666666666,,0.6153846153846154,0.8,0.7272727272727273,0.6086956521739131,0.8,0.4166666666666667,0.3333333333333333,0.515,wikipedia
26,2600,0.34285714285714286,0.47058823529411764,,0.5,0.5833333333333334,0.5,0.7,0.18181818181818182,0.08333333333333333,,wikipedia
27,2700,0.5777777777777777,0.7272727272727273,,0.8333333333333334,0.8181818181818182,0.6363636363636364,0.7777777777777778,0.1,0.2,0.5,wikipedia
28,2800,0.6181818181818182,0.7857142857142857,,0.6666666666666666,0.8181818181818182,,0.8333333333333334,,0.16666666666666666,,wikipedia
29,2900,0.5874125874125874,,,0.75,,,0.9090909090909091,,,,wikipedia
30,3000,0.5816326530607275,,0.6363636363636364,,,0.6363636363636364,0.875,0.14285714285714285,,0.5,wikipedia
31,3100,0.5854922279797746,0.6875,0.75,,0.7692307692307693,0.6666666666666666,,0.09090909090909091,0.21428571428571427,,wikipedia
32,3200,0.5629139072847682,0.7272727272727273,0.7777777777777778,0.7692307692307693,0.6363636363636364,0.5454545454545454,,0.2,,,wikipedia
33,3300,0.6538461538461539,,0.7272727272727273,0.8,0.7272727272727273,0.6363636363636364,0.7692307692307693,0.2727272727272727,,0.51,wikipedia
34,3400,0.564935064935065,,0.9,0.625,0.8181818181818182,0.6363636363636364,0.7692307692307693,0.2,,,wikipedia
35,3500,0.5617283950617284,0.7692307692307693,,0.8333333333333334,0.9230769230769231,0.6666666666666666,0.6153846153846154,,,0.51,wikipedia
36,3600,0.6164383561643836,0.8333333333333334,,0.7,,0.5,0.75,,0.1111111111111111,,wikipedia
37,3700,0.6473429951690821,0.9,0.7,0.7272727272727273,,0.6,,0.4,0.18181818181818182,,wikipedia
38,3800,0.6193548387096774,0.8,0.7,0.9,0.6666666666666666,0.5454545454545454,,0.1,0.3,0.5800000000000001,wikipedia
39,3900,0.6209677419354839,0.7,0.75,0.6363636363636364,0.6,0.8,0.7857142857142857,0.09090909090909091,0.36363636363636365,,wikipedia
40,4000,0.6158536585365854,0.8,0.7,0.8333333333333334,0.8888888888888888,0.8,0.8,0.18181818181818182,0.3,,wikipedia
41,4100,0.6162790697674418,0.9,0.7777777777777778,0.7272727272727273,0.8333333333333334,,0.75,0.2,0.2222222222222222,0.5800000000000001,wikipedia
42,4200,0.6436170212765957,0.8571428571428571,,,,,,,,,wikipedia
43,4300,0.6666666666666666,0.8,,,,0.6666666666666666,,,,,wikipedia
44,4400,0.6416666666666667,,0.391304347826087,,,,0.5,,,0.5850000000000001,wikipedia
45,4500,0.6206896551724138,,0.8,,0.48,,0.8888888888888888,0.09523809523809523,,,wikipedia
46,4600,0.5263157894736842,,1.0,0.9090909090909091,0.7272727272727273,0.42857142857142855,0.75,0.2,0.3,0.5850000000000001,wikipedia
47,4700,0.34146341463414637,,0.8181818181818182,0.7777777777777778,0.7,0.7272727272727273,0.7142857142857143,0.2,0.08333333333333333,,wikipedia
48,4800,0.6815286624203821,0.7777777777777778,,0.8666666666666667,0.6666666666666666,0.8181818181818182,,0.18181818181818182,0.09090909090909091,,wikipedia
49,4900,0.644927536231884,0.8181818181818182,,0.7692307692307693,0.8333333333333334,0.6363636363636364,,0.25,0.2222222222222222,0.505,wikipedia
50,5000,0.6066666666666667,0.875,0.6666666666666666,0.8181818181818182,0.75,,0.7692307692307693,0.5,0.3333333333333333,,wikipedia
51,5100,0.5902777777777778,0.6428571428571429,0.8888888888888888,0.8,0.9,,0.7692307692307693,0.2,0.0,,wikipedia
52,5200,0.6113989637305699,0.8181818181818182,0.7333333333333333,0.75,,0.6363636363636364,0.8,0.2727272727272727,0.1,0.505,wikipedia
53,5300,0.6358381502890174,0.7857142857142857,0.8888888888888888,0.7777777777777778,,0.7272727272727273,0.9,0.1,0.2,,wikipedia
54,5400,0.64,1.0,0.8181818181818182,,0.7142857142857143,0.7777777777777778,,0.0,,0.47595,wikipedia
55,5500,0.6235294117647059,,0.7272727272727273,,0.6666666666666666,0.6666666666666666,,0.2,,,wikipedia
56,5600,0.6144578313253012,,,0.7666666666666667,0.7777777777777778,0.8461538461538461,0.7272727272727273,0.2727272727272727,0.18181818181818182,,wikipedia
57,5700,0.6351351351351351,0.6923076923076923,,,0.8333333333333334,0.9,0.8,0.18181818181818182,0.07692307692307693,0.47595,wikipedia
58,5800,0.6206896551724138,0.8181818181818182,0.6153846153846154,,0.6363636363636364,0.7272727272727273,0.75,0.23076923076923078,0.1,,wikipedia
59,5900,0.6197183098591549,0.8888888888888888,0.6363636363636364,,0.7692307692307693,,0.9,0.2222222222222222,0.09090909090909091,,wikipedia
60,6000,0.6013071895424836,1.0,0.75,,0.7777777777777778,,0.7,,0.09090909090909091,0.49,wikipedia
61,6100,0.6075268817204301,0.9,0.9,0.9090909090909091,0.7777777777777778,0.6666666666666666,,,,,wikipedia
62,6200,0.6691729323308271,0.8,0.75,1.0,,0.8333333333333334,,0.23076923076923078,,,wikipedia
63,6300,0.6493506493506493,0.7692307692307693,0.8,0.9090909090909091,,0.8,0.7142857142857143,0.0,0.07692307692307693,0.49,wikipedia
64,6400,0.6351351351351351,0.875,1.0,0.7142857142857143,0.7692307692307693,0.5555555555555556,0.7272727272727273,0.16666666666666666,0.0,,wikipedia
65,6500,0.5972222222222222,0.7,0.8,0.7272727272727273,0.8181818181818182,0.7272727272727273,0.9,0.4444444444444444,0.2,0.53,wikipedia
66,6600,0.6,,0.8,0.9,0.8,0.8333333333333334,0.8461538461538461,0.18181818181818182,0.25,,wikipedia
67,6700,0.6632124352331606,,,0.6666666666666666,0.7272727272727273,0.7,0.6666666666666666,0.0,,,wikipedia
68,6800,0.6687116564417178,0.8,,0.8,0.75,0.8,0.7272727272727273,0.1,,0.53,wikipedia
69,6900,0.6319018404907976,0.9166666666666666,0.8461538461538461,0.6,0.75,,0.7777777777777778,0.2,0.14285714285714285,,wikipedia
