user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq,time
603491,21254,752831,12029138,164073,73071,18178,0,1708,14:42:32:805078
603500,21254,752835,12029139,164073,73072,18178,0,1708,14:42:32:920886
603504,21254,752839,12029141,164073,73072,18178,0,1708,14:42:33:006580
603507,21254,752841,12029142,164073,73072,18178,0,1708,14:42:33:157383
603514,21254,752848,12029145,164073,73072,18178,0,1708,14:42:33:267720
603518,21254,752851,12029149,164073,73073,18178,0,1708,14:42:33:422769
603523,21254,752857,12029156,164073,73073,18178,0,1708,14:42:33:579857
603528,21254,752862,12029158,164073,73073,18178,0,1708,14:42:33:693624
603533,21254,752866,12029160,164073,73073,18178,0,1708,14:42:33:790315
603536,21254,752871,12029162,164073,73073,18178,0,1708,14:42:33:899520
603541,21254,752875,12029164,164073,73073,18178,0,1708,14:42:34:030722
603546,21254,752880,12029165,164073,73074,18178,0,1708,14:42:34:120965
603549,21254,752885,12029167,164073,73074,18178,0,1708,14:42:34:249461
603555,21254,752890,12029169,164073,73074,18178,0,1708,14:42:34:349329
603560,21254,752894,12029170,164073,73074,18178,0,1708,14:42:34:493872
603565,21254,752899,12029178,164073,73074,18178,0,1708,14:42:34:672939
603570,21254,752903,12029181,164073,73074,18179,0,1708,14:42:34:775337
603574,21254,752907,12029184,164073,73075,18179,0,1708,14:42:34:869950
603578,21254,752911,12029185,164073,73075,18179,0,1708,14:42:34:968709
603582,21254,752916,12029187,164073,73075,18179,0,1708,14:42:35:086876
603586,21254,752921,12029189,164073,73075,18179,0,1708,14:42:35:233890
603591,21254,752925,12029194,164073,73075,18179,0,1708,14:42:35:362924
603596,21254,752931,12029195,164073,73075,18179,0,1708,14:42:35:472076
603601,21254,752934,12029197,164073,73076,18179,0,1708,14:42:35:648155
603604,21254,752939,12029208,164073,73076,18179,0,1708,14:42:35:767121
603608,21254,752943,12029210,164073,73076,18179,0,1708,14:42:35:882343
603612,21254,752947,12029213,164073,73076,18179,0,1708,14:42:35:986766
603617,21254,752952,12029215,164073,73076,18179,0,1708,14:42:36:126002
603622,21254,752959,12029217,164073,73076,18179,0,1708,14:42:36:235378
603627,21254,752963,12029218,164073,73077,18179,0,1708,14:42:36:359801
603635,21254,752967,12029220,164073,73077,18179,0,1708,14:42:36:497920
603640,21254,752972,12029222,164073,73077,18179,0,1708,14:42:36:693852
603646,21254,752978,12029229,164073,73077,18180,0,1708,14:42:36:808740
603649,21254,752982,12029233,164073,73077,18180,0,1708,14:42:36:918779
603653,21254,752987,12029235,164073,73077,18180,0,1708,14:42:37:041714
603659,21254,752992,12029237,164073,73078,18180,0,1708,14:42:37:147243
603662,21254,752994,12029241,164073,73078,18180,0,1708,14:42:37:254473
603667,21254,752998,12029242,164073,73078,18180,0,1708,14:42:37:367323
603672,21254,753001,12029244,164073,73078,18180,0,1708,14:42:37:459355
603677,21254,753003,12029247,164073,73078,18180,0,1708,14:42:37:580079
603683,21254,753007,12029249,164073,73078,18180,0,1708,14:42:37:721738
603687,21254,753011,12029254,164073,73078,18180,0,1708,14:42:37:821587
603690,21254,753015,12029256,164073,73079,18180,0,1708,14:42:37:939668
603696,21254,753020,12029259,164073,73079,18180,0,1708,14:42:38:054955
603700,21254,753023,12029264,164073,73079,18180,0,1708,14:42:38:206265
603705,21254,753028,12029266,164073,73079,18180,0,1708,14:42:38:306234
603707,21254,753033,12029270,164073,73079,18181,0,1708,14:42:38:447985
603714,21254,753038,12029272,164073,73079,18181,0,1708,14:42:38:580469
603717,21254,753045,12029275,164073,73080,18181,0,1708,14:42:38:718620
603721,21254,753051,12029279,164073,73080,18181,0,1708,14:42:38:833769
603726,21254,753055,12029281,164073,73080,18181,0,1708,14:42:38:951527
603729,21254,753059,12029284,164073,73080,18181,0,1708,14:42:39:051699
603731,21254,753064,12029287,164073,73080,18181,0,1708,14:42:39:183491
603735,21254,753069,12029289,164073,73080,18181,0,1708,14:42:39:271879
603738,21254,753073,12029292,164073,73080,18181,0,1708,14:42:39:404588
603743,21254,753079,12029294,164073,73081,18181,0,1708,14:42:39:510444
603748,21254,753082,12029296,164073,73081,18181,0,1708,14:42:39:626194
603752,21254,753086,12029299,164073,73081,18181,0,1708,14:42:39:820627
603757,21254,753093,12029307,164073,73081,18181,0,1708,14:42:39:916617
603761,21254,753098,12029308,164073,73081,18181,0,1708,14:42:40:036343
603764,21254,753102,12029312,164073,73081,18181,0,1708,14:42:40:150237
603768,21254,753106,12029315,164073,73082,18181,0,1708,14:42:40:258909
603772,21254,753110,12029317,164073,73082,18182,0,1708,14:42:40:343589
603774,21254,753115,12029319,164073,73082,18182,0,1708,14:42:40:452529
603778,21254,753118,12029321,164073,73082,18182,0,1708,14:42:40:566052
603783,21254,753122,12029324,164073,73082,18182,0,1708,14:42:40:668766
603786,21254,753124,12029328,164073,73082,18182,0,1708,14:42:40:890058
