time,w
00:27:41:054348,2.00244
00:27:41:310340,1.89805
00:27:41:577601,1.89805
00:27:41:869203,2.0065099999999996
00:27:42:162428,2.0065099999999996
00:27:42:398660,1.50288
00:27:42:653018,1.50288
00:27:42:933820,1.52768
00:27:43:195882,1.52768
00:27:43:478347,1.47312
00:27:43:746231,1.47312
00:27:44:022023,1.38663
00:27:44:291661,1.38663
00:27:44:564283,1.31208
00:27:44:835036,1.31208
00:27:45:122392,1.36178
00:27:45:375875,1.36178
00:27:45:641351,1.30214
00:27:45:911951,1.30214
00:27:46:207059,1.31705
00:27:46:461984,1.31705
00:27:46:728333,1.5078399999999998
00:27:47:002594,1.5078399999999998
00:27:47:311443,1.53264
00:27:47:539735,1.53264
00:27:47:816152,1.3689600000000002
00:27:48:081201,1.3689600000000002
00:27:48:356370,1.29717
00:27:48:633867,1.29717
00:27:48:914386,1.4384
