time,w
18:33:16:694329,2.01144
18:33:16:992171,2.01144
18:33:17:228672,2.01144
18:33:17:489417,2.01144
18:33:17:793212,2.01144
18:33:18:101776,2.01144
18:33:18:329852,2.01144
18:33:18:576942,2.01144
18:33:18:861851,2.01144
18:33:19:180185,2.01144
18:33:19:398804,2.01144
18:33:19:668374,2.01144
18:33:19:942070,2.01144
18:33:20:234795,2.01144
18:33:20:473523,2.01144
18:33:20:748165,2.01144
18:33:21:050017,2.0163699999999998
18:33:21:286204,2.0163699999999998
18:33:21:554800,2.01144
18:33:21:840670,2.01144
18:33:22:142154,2.0163699999999998
18:33:22:377062,2.0163699999999998
18:33:22:653546,2.01144
18:33:22:919103,2.01144
18:33:23:238694,2.01144
18:33:23:463735,2.01144
18:33:23:730966,2.01144
18:33:24:007243,2.01144
18:33:24:318281,2.01144
18:33:24:546762,2.01144
