time,w
18:38:05:322724,2.01144
18:38:05:637632,2.0163699999999998
18:38:05:866907,2.0163699999999998
18:38:06:137426,2.0163699999999998
18:38:06:412146,2.0163699999999998
18:38:06:672469,2.0163699999999998
18:38:06:978091,2.0163699999999998
18:38:07:219554,2.01144
18:38:07:518821,2.01144
18:38:07:750578,2.01144
18:38:08:028462,2.01144
18:38:08:298042,2.01144
18:38:08:603209,2.01144
18:38:08:834670,2.01144
18:38:09:112368,2.01144
18:38:09:386592,2.01144
18:38:09:706924,2.01144
18:38:09:924272,2.01144
18:38:10:203942,2.01144
18:38:10:460080,2.01144
18:38:10:770462,2.01144
18:38:11:013047,2.01144
18:38:11:281553,2.01144
18:38:11:547717,2.01144
18:38:11:820731,2.01144
18:38:12:099446,2.01144
18:38:12:355623,2.01144
18:38:12:644668,2.0163699999999998
18:38:12:905354,2.0163699999999998
18:38:13:168843,2.01144
18:38:13:451441,2.01144
