time,w
18:38:34:239548,2.01144
18:38:34:511681,2.01144
18:38:34:781494,2.01144
18:38:35:081592,2.01144
18:38:35:316327,2.01144
18:38:35:587978,2.01144
18:38:35:864051,2.01144
18:38:36:169213,2.01144
18:38:36:413951,2.01144
18:38:36:681126,2.01144
18:38:36:934965,2.01144
18:38:37:267320,2.01144
18:38:37:479409,2.01144
18:38:37:763181,2.01144
18:38:38:031465,2.01144
18:38:38:366291,2.01144
18:38:38:560467,2.01144
18:38:38:841754,2.01144
18:38:39:106406,2.01144
18:38:39:388173,2.01144
18:38:39:643672,2.01144
18:38:39:928620,2.01144
18:38:40:232042,2.01144
18:38:40:465742,2.01144
18:38:40:736259,2.01144
18:38:41:012689,2.01144
18:38:41:329442,2.01144
18:38:41:545318,2.01144
18:38:41:818632,2.01144
18:38:42:093402,2.01144
