time,w
00:31:43:300987,2.00244
00:31:43:610274,2.00244
00:31:43:843324,1.99665
00:31:44:102416,1.99665
00:31:44:374264,2.0065099999999996
00:31:44:656100,2.0065099999999996
00:31:44:924935,1.6236000000000002
00:31:45:198790,1.6236000000000002
00:31:45:463405,1.42352
00:31:45:738506,1.42352
00:31:46:007957,1.36178
00:31:46:276433,1.36178
00:31:46:548934,1.2077099999999998
00:31:46:826929,1.2077099999999998
00:31:47:095576,1.1828599999999998
00:31:47:361448,1.1828599999999998
00:31:47:684019,1.19777
00:31:47:898450,1.19777
00:31:48:175768,1.42352
00:31:48:446938,1.42352
00:31:48:752373,1.1679499999999998
00:31:48:995938,1.1679499999999998
00:31:49:267673,1.3540800000000002
00:31:49:549150,1.3540800000000002
00:31:49:800729,1.1927999999999999
00:31:50:077252,1.1927999999999999
00:31:50:347359,1.4036799999999998
00:31:50:622435,1.4036799999999998
00:31:50:884948,1.1828599999999998
00:31:51:163411,1.1828599999999998
00:31:51:428320,1.25741
