time,w
00:27:01:910956,2.00244
00:27:02:197376,2.00244
00:27:02:474556,2.0065099999999996
00:27:02:715923,2.0065099999999996
00:27:02:991581,2.0065099999999996
00:27:03:264132,2.0065099999999996
00:27:03:577553,1.57232
00:27:03:815472,1.57232
00:27:04:080301,1.74735
00:27:04:354111,1.74735
00:27:04:625220,1.34687
00:27:04:891700,1.34687
00:27:05:164354,1.33196
00:27:05:450092,1.33196
00:27:05:712785,1.37669
00:27:05:984242,1.37669
00:27:06:244869,1.3419
00:27:06:520520,1.3419
00:27:06:790226,1.4929599999999998
00:27:07:064334,1.4929599999999998
00:27:07:334015,1.35184
00:27:07:624339,1.35184
00:27:07:877691,1.6483500000000002
00:27:08:145073,1.6483500000000002
00:27:08:420286,1.33693
00:27:08:712581,1.33693
00:27:08:966618,1.3540800000000002
00:27:09:229663,1.3540800000000002
00:27:09:506572,1.33196
00:27:09:816282,1.33196
00:27:10:054602,1.32202
