time,w
00:31:23:945828,2.00244
00:31:24:226573,2.00244
00:31:24:519042,1.8783299999999998
00:31:24:758550,1.8783299999999998
00:31:25:030086,1.93256
00:31:25:311787,1.93256
00:31:25:605327,1.98679
00:31:25:873034,1.98679
00:31:26:113596,1.33693
00:31:26:394475,1.33693
00:31:26:703662,1.54752
00:31:26:932466,1.54752
00:31:27:204057,1.4185599999999998
00:31:27:472071,1.4185599999999998
00:31:27:741714,1.17292
00:31:28:023779,1.17292
00:31:28:288505,1.19777
00:31:28:551517,1.19777
00:31:28:822306,1.39872
00:31:29:108882,1.39872
00:31:29:369366,1.2226199999999998
00:31:29:640823,1.2226199999999998
00:31:29:910869,1.20274
00:31:30:183094,1.20274
00:31:30:456129,1.28226
00:31:30:743038,1.28226
00:31:31:005755,1.59885
00:31:31:261648,1.59885
00:31:31:547889,1.2425
00:31:31:849444,1.2425
00:31:32:082251,1.42848
