time,w
00:30:05:986976,1.7043
00:30:06:273284,2.0065099999999996
00:30:06:540184,2.0065099999999996
00:30:06:805245,2.0065099999999996
00:30:07:073927,2.0065099999999996
00:30:07:351151,1.9128399999999999
00:30:07:615639,1.9128399999999999
00:30:07:889137,1.54752
00:30:08:161648,1.54752
00:30:08:449656,1.57232
00:30:08:710374,1.57232
00:30:08:973496,1.2872299999999999
00:30:09:247011,1.2872299999999999
00:30:09:518214,1.25741
00:30:09:792811,1.25741
00:30:10:057650,1.29717
00:30:10:345183,1.29717
00:30:10:622479,1.4036799999999998
00:30:10:878888,1.4036799999999998
00:30:11:144280,1.30711
00:30:11:414600,1.30711
00:30:11:720458,1.27729
00:30:11:961620,1.27729
00:30:12:226422,1.4929599999999998
00:30:12:499920,1.4929599999999998
00:30:12:778150,1.2425
00:30:13:039109,1.2425
00:30:13:312626,1.27729
00:30:13:598217,1.27729
00:30:13:857280,1.37888
00:30:14:125057,1.37888
