,time,VSZ,RSS
0,17:50:19:676053,,
1,17:50:19:841398,-0.0030402432194575058,-0.03179708037362272
2,17:50:19:990636,0.0,0.0
3,17:50:20:181589,0.0,0.0
4,17:50:20:314465,0.028316920219656705,0.021980878657462233
5,17:50:20:475678,-0.004191890475712667,-0.0001978407099655355
6,17:50:20:639543,0.0015393916324268897,0.004353356890459459
7,17:50:20:757989,-0.001584533610556882,0.000422190323397853
8,17:50:20:893852,-0.00040865795049638276,-0.02374521719558853
9,17:50:21:026213,-0.0006552401006941766,-0.005965417867435208
10,17:50:21:182328,0.0,0.0
11,17:50:21:331512,0.0,0.0
12,17:50:21:479898,0.00010087226489052803,0.0
13,17:50:21:624064,0.0,0.0
14,17:50:21:768463,0.0,0.0
15,17:50:21:908997,0.0,0.0
16,17:50:22:058674,0.0,0.0
17,17:50:22:200233,0.0,0.0
18,17:50:22:345238,-4.482759586799112e-05,-0.0001739483373438544
19,17:50:22:487949,0.0,0.0
20,17:50:22:631502,0.0,0.0
21,17:50:22:778586,0.0,0.0
22,17:50:22:918438,0.0,-8.698930031603158e-05
23,17:50:23:063147,0.0,0.0
24,17:50:23:207254,0.0,0.0
25,17:50:23:354221,0.0,0.0
26,17:50:23:512214,0.0,0.0
27,17:50:23:660634,0.0,0.0
28,17:50:23:796187,0.0,0.0
29,17:50:23:936772,0.0,0.0
30,17:50:24:080070,-2.8018503419602325e-06,0.000434984340563771
31,17:50:24:221026,0.0,0.0
32,17:50:24:372242,0.0,0.0
33,17:50:24:536106,0.0,0.0
34,17:50:24:704902,0.0,0.0
35,17:50:24:852407,-8.965946215533371e-05,-0.00046378155888571193
36,17:50:25:009746,0.0,0.0
37,17:50:25:163130,0.0,0.0
38,17:50:25:312794,0.0,-0.0005799959400284438
39,17:50:25:453891,-0.001549566513671441,-5.803325305397955e-05
40,17:50:25:596871,0.0,0.0
41,17:50:25:760975,0.0,0.0
42,17:50:25:913445,-0.002015037003151643,-0.0001450915527697605
43,17:50:26:058253,0.0,0.0
44,17:50:26:197689,0.0,0.0
45,17:50:26:333780,-0.006459450567064984,-0.00017413512885999793
46,17:50:26:459218,0.0,0.0
47,17:50:26:596099,0.0,0.0
48,17:50:26:740649,0.0,0.0
49,17:50:26:898186,-0.0030653314690382016,-0.0057184325108853296
50,17:50:27:048198,0.0,0.0
51,17:50:27:199159,0.0,0.0
52,17:50:27:350058,-0.006027431485167045,-0.0015181152015881771
53,17:50:27:497851,0.0,0.0
54,17:50:27:640500,0.0,0.0
55,17:50:27:778977,0.0,0.0
56,17:50:27:907361,-0.0005398457583547511,-0.0016958568462910328
57,17:50:28:045455,0.0,0.0
58,17:50:28:192862,0.0,0.0
59,17:50:28:348666,-0.0002686397398196094,-0.0006443487684152371
60,17:50:28:494259,0.0,0.0
61,17:50:28:651674,0.0,0.0
62,17:50:28:797028,0.0,0.0
63,17:50:28:895754,-3.1445012678044115e-05,-0.00020515225227868417
64,17:50:29:025289,0.0,0.0
65,17:50:29:166663,0.0,0.0
66,17:50:29:300185,0.0,0.0
67,17:50:29:434489,-2.2869819271242875e-05,-0.00011725391334937996
