,time,VSZ,RSS
0,17:50:49:918086,,
1,17:50:50:096184,0.00018937383255335227,-0.017787531402500667
2,17:50:50:265735,0.0,0.0
3,17:50:50:383958,0.0,0.0
4,17:50:50:540189,0.0,0.0
5,17:50:50:648090,0.03472343745965811,0.02063795384389233
6,17:50:50:807641,-0.009188021747387642,0.011435319872108662
7,17:50:50:948025,-0.001760065813589673,-0.00039870137267183914
8,17:50:51:092393,-2.242504428950909e-05,0.0004558404558403506
9,17:50:51:239855,9.530857552930705e-05,-0.006492766829935048
10,17:50:51:386733,-6.166437761023769e-05,-0.0022930520522815856
11,17:50:51:547585,0.0,0.0
12,17:50:51:691349,-0.0004372834605940179,-0.012554585152838471
13,17:50:51:843872,0.0,0.0
14,17:50:51:999832,0.0,0.0
15,17:50:52:151484,0.0,-0.00034913153530591323
16,17:50:52:303348,0.0,0.0
17,17:50:52:448356,0.0,0.0
18,17:50:52:593654,0.0,0.0
19,17:50:52:734701,-4.4869206263786765e-05,-0.0001746267353531783
20,17:50:52:877102,0.0,0.0
21,17:50:53:021314,0.0,0.0
22,17:50:53:164286,-4.487121959972917e-05,-0.00034931447035191354
23,17:50:53:307608,0.0,0.0
24,17:50:53:470245,0.0,0.0
25,17:50:53:627030,0.0,0.0
26,17:50:53:770778,0.0,0.0
27,17:50:53:925729,0.0,0.0
28,17:50:54:075504,0.0,0.0
29,17:50:54:224411,0.0,-2.9119711132508108e-05
30,17:50:54:376581,0.0,0.0
31,17:50:54:511269,0.0,-5.824111822949618e-05
32,17:50:54:675363,-8.97464662329428e-05,-8.736676568232848e-05
33,17:50:54:813824,0.0,0.0
34,17:50:54:960133,0.0,0.0
35,17:50:55:121326,0.0,0.0
36,17:50:55:269531,0.0,0.0
37,17:50:55:413047,0.0,0.0
38,17:50:55:558290,0.0,0.0
39,17:50:55:712014,0.0,-0.0005824959953399933
40,17:50:55:859205,0.0,0.0
41,17:50:55:998333,0.0,0.0
42,17:50:56:136458,0.0,0.0
43,17:50:56:275586,-0.001638020015258257,-0.00011656709893637096
44,17:50:56:431441,-0.006248173870046947,-0.0007286293025560164
45,17:50:56:580621,0.0,0.0
46,17:50:56:718179,-0.001659504692977487,-8.749927083939735e-05
47,17:50:56:856087,0.0,0.0
48,17:50:56:993831,0.0,0.0
49,17:50:57:153210,0.0,0.0
50,17:50:57:294933,-0.0005352091138466353,-0.00011667590350905588
51,17:50:57:439262,0.0,0.0
52,17:50:57:575754,0.0,0.0
53,17:50:57:676525,-0.006009451924384623,-0.0010502056652761382
54,17:50:57:825644,0.0,0.0
55,17:50:57:976032,0.0,0.0
56,17:50:58:140662,0.0,0.0
57,17:50:58:294818,-0.0005529854085963848,-0.0013433402447216025
58,17:50:58:455854,0.0,0.0
59,17:50:58:619764,0.0,0.0
60,17:50:58:756278,-0.0003679102413092217,-0.001520601222329443
61,17:50:58:882575,0.0,0.0
62,17:50:59:031324,0.0,0.0
63,17:50:59:181434,-7.703281027104936e-05,-0.0007028847561868501
64,17:50:59:305728,0.0,0.0
65,17:50:59:453109,0.0,0.0
66,17:50:59:601090,0.0,0.0
67,17:50:59:730714,-7.133217109445145e-05,-0.0006154567568359415
