time[ms],cpu_load,cpu_scaling_freq
0,,1996.0
100,,
200,,1996.0
300,,
400,,1996.0
500,,
600,,
700,,1996.0
800,0.7714285714285715,1996.0
900,,
1000,,1996.0
1100,0.7857142857142857,1996.0
1200,1.0,1996.0
1300,,
1400,,1996.0
1500,0.75,1996.0
1600,0.9230769230769231,1996.0
1700,0.7777777777777778,1996.0
1800,,
1900,,1996.0
2000,0.2,1843.0
2100,0.2,1996.0
2200,0.2,1843.0
2300,0.08333333333333333,1996.0
2400,0.45454545454545453,1747.0
2500,0.1111111111111111,825.0
2600,0.2222222222222222,1536.0
2700,0.1,1996.0
2800,,
2900,,825.0
3000,0.21052631578947367,1747.0
3100,,
3200,,1996.0
3300,0.25,1363.0
3400,0.25,1843.0
3500,0.2,1536.0
3600,0.25,1996.0
3700,,
3800,,1747.0
3900,0.08333333333333333,1996.0
4000,,
4100,,1747.0
4200,0.6363636363636364,1996.0
4300,0.5454545454545454,1536.0
4400,,
4500,,1996.0
4600,0.35714285714285715,1747.0
4700,0.07692307692307693,1996.0
4800,,
4900,,1996.0
5000,0.1,825.0
5100,0.16666666666666666,1996.0
5200,0.1,1996.0
5300,0.2727272727272727,1996.0
5400,0.3,1536.0
5500,0.18181818181818182,1536.0
5600,0.18181818181818182,1363.0
5700,0.2,825.0
5800,,
5900,,1536.0
6000,0.07142857142857142,1747.0
6100,0.2222222222222222,1996.0
6200,0.14285714285714285,1996.0
6300,0.2222222222222222,1843.0
6400,,
6500,,825.0
6600,0.1,1996.0
6700,0.1111111111111111,1996.0
6800,0.18181818181818182,1996.0
6900,0.16666666666666666,1536.0
7000,0.2727272727272727,1363.0
7100,,
7200,,1996.0
7300,0.1,1996.0
7400,0.2,1536.0
7500,0.2857142857142857,1996.0
7600,0.2222222222222222,1996.0
7700,,
7800,,979.0
7900,0.23076923076923078,979.0
8000,0.2727272727272727,1747.0
