,time,VSZ,RSS
0,17:34:23:516911,,
1,17:34:23:621230,0.00020788670174765045,2.598752598759191e-05
2,17:34:23:776546,0.0,0.0
3,17:34:23:946303,0.0,0.0
4,17:34:24:109277,0.0,0.0
5,17:34:24:252451,0.0,0.0
6,17:34:24:403489,0.0,0.0
7,17:34:24:546107,0.0,0.0
8,17:34:24:731450,0.0007560307088763096,-0.01803487435357709
9,17:34:24:895386,0.014460170925970184,0.06885966072988059
10,17:34:25:038016,-0.0004222475855115704,-0.004629973507638163
11,17:34:25:222086,0.01817711680205636,0.012486940948211567
12,17:34:25:431467,0.004669337014490793,0.002505896226415061
13,17:34:25:611416,0.0,-0.00041660540116650324
14,17:34:25:767321,0.0,0.0
15,17:34:25:902660,0.0,0.0
16,17:34:26:057284,0.0,0.0
17,17:34:26:216337,0.0,0.0
18,17:34:26:364684,-8.00884977900651e-05,-4.9032827478034946e-05
19,17:34:26:495614,0.0,0.0
20,17:34:26:649352,0.0,0.0
21,17:34:26:803187,0.0,0.0
22,17:34:26:949445,0.0,0.0
23,17:34:27:089324,-0.006487687910173512,-0.06144114546301516
24,17:34:27:242956,0.0,0.0
25,17:34:27:386338,0.0,0.0
26,17:34:27:543291,0.0,0.0
27,17:34:27:701344,0.0,0.0
28,17:34:27:851871,0.0,0.0
29,17:34:28:003570,0.0,0.0
30,17:34:28:164654,0.0,0.0
31,17:34:28:279094,0.0,0.0
32,17:34:28:432576,-2.5193105150922435e-06,2.612261957635198e-05
33,17:34:28:583764,0.0,0.0
34,17:34:28:742885,0.0,0.0
35,17:34:28:885189,0.0,0.0
36,17:34:29:035504,0.0,0.0
37,17:34:29:191498,0.0,0.0
38,17:34:29:344466,0.0,0.0
39,17:34:29:492501,0.0,0.0
40,17:34:29:642661,0.0,0.0
41,17:34:29:788733,0.0,0.0
42,17:34:29:910851,0.0,0.0
43,17:34:30:051003,0.0,0.0
44,17:34:30:210168,-0.0055777675325558995,-0.0003657071208400531
45,17:34:30:364686,0.0,0.0
46,17:34:30:514214,0.0,0.0
47,17:34:30:668051,0.0,0.0
48,17:34:30:817955,0.0,0.0
49,17:34:30:964966,0.0,0.0
50,17:34:31:113982,0.0,0.0
51,17:34:31:257541,0.0,0.0
52,17:34:31:402814,0.0,0.0
53,17:34:31:559008,0.0,0.0
54,17:34:31:706991,0.0,0.0
55,17:34:31:855523,0.0,0.0
56,17:34:31:991735,0.0,0.0
57,17:34:32:136523,0.0,0.0
58,17:34:32:291073,0.0,0.0
59,17:34:32:447498,0.0,0.0
60,17:34:32:596721,0.0,0.0
61,17:34:32:755637,0.0,0.0
62,17:34:32:901566,0.0,0.0
63,17:34:33:051065,0.0,0.0
64,17:34:33:205710,0.0,0.0
65,17:34:33:364761,0.0,0.0
