,time,VSZ,RSS
0,20:28:12:821197,,
1,20:28:12:911649,0.0002595989813829469,-0.020735092471823702
2,20:28:13:057343,0.0,0.0
3,20:28:13:215606,0.016674905765309278,0.009016085516205141
4,20:28:13:296344,0.0,0.0
5,20:28:13:441620,0.0,0.0
6,20:28:13:567125,-0.007232789455930089,-0.010526315789473717
7,20:28:13:691621,0.0,0.0
8,20:28:13:824446,-6.122255316376446e-06,0.0009577888759664255
9,20:28:13:967869,0.0,0.0
10,20:28:14:100021,0.0,0.0
11,20:28:14:251174,0.0,0.0
12,20:28:14:396834,0.0,0.0
13,20:28:14:540517,0.0,0.0
14,20:28:14:686876,0.0,0.0
15,20:28:14:835569,0.0,0.0
16,20:28:14:973864,-0.0016652636412336497,-0.0012302645068690277
17,20:28:15:112993,0.0,0.0
18,20:28:15:255917,0.0,0.0
19,20:28:15:396883,0.0,0.0
20,20:28:15:530233,0.0,0.0
21,20:28:15:674761,0.0,0.0
22,20:28:15:810841,0.0,0.0
23,20:28:15:945720,0.0,0.0
24,20:28:16:073632,0.0,0.0
25,20:28:16:218134,0.0,0.0
26,20:28:16:354920,0.0,0.0
27,20:28:16:503302,0.0,0.0
28,20:28:16:650050,0.0,0.0
29,20:28:16:780666,0.0,0.0
30,20:28:16:923908,0.0,0.0
31,20:28:17:054354,0.0,0.0
32,20:28:17:202237,-0.0022475630958112003,0.009101484979128216
33,20:28:17:345079,0.0,0.0
34,20:28:17:491288,0.0,0.0
35,20:28:17:633552,0.0,0.0
36,20:28:17:768726,0.0,0.0
37,20:28:17:904732,0.0,0.0
38,20:28:18:041070,0.0,0.0
39,20:28:18:180444,0.0,0.0
40,20:28:18:322155,0.0,0.0
41,20:28:18:471897,0.0,0.0
42,20:28:18:610163,0.0,0.0
43,20:28:18:740728,0.0,0.0
44,20:28:18:880645,0.0,0.0
45,20:28:19:012417,0.0,0.0
46,20:28:19:145531,0.0,0.0
47,20:28:19:284957,0.0,0.0
48,20:28:19:427521,0.0,0.0
49,20:28:19:590157,0.0,0.0
50,20:28:19:741941,0.0,0.0
51,20:28:19:898575,0.0,0.0
52,20:28:20:053781,0.0,0.0
53,20:28:20:197607,0.0,0.0
54,20:28:20:338908,0.0,0.0
55,20:28:20:484379,0.0,0.0
56,20:28:20:639313,0.0,0.0
57,20:28:20:782900,0.0,0.0
58,20:28:20:920909,0.0,0.0
59,20:28:21:072111,0.0,0.0
60,20:28:21:223341,0.0,0.0
61,20:28:21:365925,0.0,0.0
62,20:28:21:534888,0.0,0.0
63,20:28:21:690157,0.0,0.0
64,20:28:21:827170,0.0,0.0
65,20:28:21:964765,0.0,0.0
66,20:28:22:107877,0.0,0.0
67,20:28:22:259395,0.0,0.0
68,20:28:22:404188,0.0,0.0
69,20:28:22:557525,0.0,0.0
