,time,VSZ,RSS
0,20:32:44:941510,,
1,20:32:45:102149,0.0002405319191582933,0.0
2,20:32:45:273951,0.01435114940883464,0.003915857605178097
3,20:32:45:427041,0.0,0.0
4,20:32:45:564339,0.0,-0.00019341736243194685
5,20:32:45:705135,-0.006717035021717499,-0.009769466387231973
6,20:32:45:845584,-0.00018753036713325955,-0.0012698619432144342
7,20:32:45:992230,0.0,0.0
8,20:32:46:133160,0.0,0.0
9,20:32:46:281029,0.0,0.0
10,20:32:46:441631,0.0,0.0
11,20:32:46:581996,0.0,0.0
12,20:32:46:734843,0.0,0.0
13,20:32:46:883519,0.0,0.0
14,20:32:47:043394,-0.0015459947652162187,-0.023179995435725242
15,20:32:47:180722,0.0,0.0
16,20:32:47:330415,0.0,0.0
17,20:32:47:478116,0.0,0.0
18,20:32:47:636589,0.0,0.0
19,20:32:47:786632,0.0,0.0
20,20:32:47:927310,0.0,0.0
21,20:32:48:078762,0.0,0.0
22,20:32:48:236405,0.0,0.0
23,20:32:48:388670,0.0,0.0
24,20:32:48:530479,0.0,0.0
25,20:32:48:685435,0.0,0.0
26,20:32:48:832635,0.0,0.0
27,20:32:48:977580,0.0,0.0
28,20:32:49:125890,0.0,0.0
29,20:32:49:265481,-0.002086339740360321,0.008877912021894474
30,20:32:49:401711,0.0,0.0
31,20:32:49:547924,0.0,0.0
32,20:32:49:682802,0.0,0.0
33,20:32:49:834950,0.0,0.0
34,20:32:49:965676,0.0,0.0
35,20:32:50:118787,0.0,0.0
36,20:32:50:265988,0.0,0.0
37,20:32:50:405560,0.0,0.0
38,20:32:50:548949,0.0,0.0
39,20:32:50:694077,0.0,0.0
40,20:32:50:847719,0.0,0.0
41,20:32:51:000825,0.0,0.0
42,20:32:51:154378,0.0,0.0
43,20:32:51:314755,0.0,0.0
44,20:32:51:464781,0.0,0.0
45,20:32:51:617622,0.0,0.0
46,20:32:51:773816,0.0,0.0
47,20:32:51:915054,0.0,0.0
48,20:32:52:065729,0.0,0.0
49,20:32:52:236346,0.0,0.0
50,20:32:52:384406,0.0,0.0
51,20:32:52:542372,0.0,0.0
52,20:32:52:689551,0.0,0.0
53,20:32:52:819943,0.0,0.0
54,20:32:52:964365,0.0,0.0
55,20:32:53:118540,0.0,0.0
56,20:32:53:262778,0.0,0.0
57,20:32:53:412433,0.0,0.0
58,20:32:53:550789,0.0,0.0
59,20:32:53:689254,0.0,0.0
60,20:32:53:838179,0.0,0.0
61,20:32:53:982240,0.0,0.0
62,20:32:54:133595,0.0,0.0
63,20:32:54:290259,0.0,0.0
64,20:32:54:440488,0.0,0.0
65,20:32:54:594569,0.0,0.0
66,20:32:54:738478,0.0,0.0
