time,w
23:57:20:390378,1.7855999999999999
23:57:20:661967,1.7855999999999999
23:57:20:927301,1.55064
23:57:21:196522,1.55064
23:57:21:475019,0.9930100000000001
23:57:21:736917,0.9930100000000001
23:57:22:008597,0.495
23:57:22:285537,0.495
23:57:22:555869,0.495
23:57:22:830375,0.495
23:57:23:109119,0.485
23:57:23:371231,0.485
23:57:23:634467,0.485
23:57:23:913453,0.485
23:57:24:208201,0.49
23:57:24:459573,0.49
23:57:24:718464,0.605
23:57:24:994061,0.605
23:57:25:304140,0.485
23:57:25:543743,0.485
23:57:25:801586,0.475
23:57:26:086228,0.475
23:57:26:351338,0.53
23:57:26:627396,0.53
23:57:26:904246,0.555
23:57:27:169363,0.555
23:57:27:433596,0.5800000000000001
23:57:27:703952,0.5800000000000001
23:57:27:979155,0.53
23:57:28:253062,0.53
23:57:28:522509,0.54
