time,w
00:03:19:815408,1.5904
00:03:20:085869,1.5904
00:03:20:358956,1.78064
00:03:20:621273,1.78064
00:03:20:896416,1.0778400000000001
00:03:21:171421,1.0778400000000001
00:03:21:466833,0.54
00:03:21:715941,0.54
00:03:21:982933,0.61
00:03:22:263820,0.61
00:03:22:521146,0.605
00:03:22:801485,0.605
00:03:23:067906,0.495
00:03:23:389217,0.495
00:03:23:602714,0.51
00:03:23:875040,0.51
00:03:24:155752,0.49
00:03:24:458561,0.49
00:03:24:701383,0.54
00:03:24:956884,0.54
00:03:25:238032,0.63
00:03:25:504794,0.63
00:03:25:780170,0.485
00:03:26:054214,0.485
00:03:26:320985,0.525
00:03:26:594321,0.525
00:03:26:860445,0.49
00:03:27:140620,0.49
00:03:27:410265,0.505
00:03:27:672149,0.505
00:03:27:949397,0.5850000000000001
