time,w
00:00:53:507049,1.25496
00:00:53:765654,1.76576
00:00:54:051163,1.76576
00:00:54:317370,1.4363299999999999
00:00:54:583213,1.4363299999999999
00:00:54:856223,0.685
00:00:55:146532,0.685
00:00:55:402991,0.56
00:00:55:668987,0.56
00:00:55:952916,0.5
00:00:56:250443,0.5
00:00:56:490932,0.5750000000000001
00:00:56:753102,0.5750000000000001
00:00:57:030787,0.595
00:00:57:290798,0.595
00:00:57:576051,0.51
00:00:57:842223,0.51
00:00:58:119369,0.51
00:00:58:376835,0.51
00:00:58:650085,0.48
00:00:58:933685,0.48
00:00:59:201717,0.53
00:00:59:464385,0.53
00:00:59:747233,0.6
00:01:00:024331,0.6
00:01:00:296474,0.515
00:01:00:548657,0.515
00:01:00:828235,0.535
00:01:01:103555,0.535
00:01:01:398022,0.5
00:01:01:633616,0.5
