time,w
23:57:01:056885,1.70471
23:57:01:309041,1.70471
23:57:01:566487,1.58046
23:57:01:849440,1.58046
23:57:02:151666,0.88822
23:57:02:381337,0.88822
23:57:02:662272,0.505
23:57:02:934171,0.505
23:57:03:276472,0.545
23:57:03:475375,0.545
23:57:03:744122,1.0778400000000001
23:57:04:008407,1.0778400000000001
23:57:04:286892,1.0778400000000001
23:57:04:563520,1.0778400000000001
23:57:04:828335,1.1027900000000002
23:57:05:096516,1.1027900000000002
23:57:05:368415,1.12548
23:57:05:649894,1.12548
23:57:05:916103,1.02295
23:57:06:197522,1.02295
23:57:06:448879,0.9830300000000001
23:57:06:726840,0.9830300000000001
23:57:07:005867,1.03792
23:57:07:289991,1.03792
23:57:07:547454,1.1227500000000001
23:57:07:813446,1.1227500000000001
23:57:08:081320,0.7984
23:57:08:385323,0.7984
23:57:08:629163,0.495
23:57:08:900046,0.495
