time,w
23:57:49:218627,1.7096799999999999
23:57:49:480515,1.7855999999999999
23:57:49:764343,1.7855999999999999
23:57:50:026590,1.1553600000000002
23:57:50:299399,1.1553600000000002
23:57:50:577476,0.655
23:57:50:837362,0.655
23:57:51:128058,0.47
23:57:51:395142,0.47
23:57:51:662265,0.555
23:57:51:926322,0.555
23:57:52:206054,0.7000000000000001
23:57:52:500386,0.7000000000000001
23:57:52:744713,0.495
23:57:53:009536,0.495
23:57:53:288506,0.495
23:57:53:551491,0.495
23:57:53:818360,0.475
23:57:54:088610,0.475
23:57:54:373338,0.495
23:57:54:645348,0.495
23:57:54:904842,0.49
23:57:55:187484,0.49
23:57:55:454254,0.59
23:57:55:726312,0.59
23:57:55:989400,0.48
23:57:56:267245,0.48
23:57:56:537164,0.47
23:57:56:815406,0.47
23:57:57:086802,0.54
