time,w
00:00:44:028144,1.63513
00:00:44:295001,1.63513
00:00:44:567322,1.6401
00:00:44:860232,1.6401
00:00:45:098610,0.9930100000000001
00:00:45:378615,0.9930100000000001
00:00:45:651704,0.595
00:00:45:983171,0.595
00:00:46:194237,0.545
00:00:46:465792,0.545
00:00:46:729034,0.495
00:00:46:999947,0.495
00:00:47:267271,0.485
00:00:47:547933,0.485
00:00:47:808775,0.555
00:00:48:082222,0.555
00:00:48:352099,0.6
00:00:48:632306,0.6
00:00:48:904037,0.6
00:00:49:179971,0.6
00:00:49:441089,0.49
00:00:49:713135,0.49
00:00:50:000641,0.48
00:00:50:262214,0.48
00:00:50:526249,0.515
00:00:50:799864,0.515
00:00:51:112270,0.5850000000000001
00:00:51:344552,0.5850000000000001
00:00:51:620507,0.6
00:00:51:879315,0.6
