time,w
23:56:51:157723,1.25496
23:56:51:439485,1.60531
23:56:51:707220,1.60531
23:56:51:981930,1.3296600000000003
23:56:52:249184,1.3296600000000003
23:56:52:515143,0.63
23:56:52:798596,0.63
23:56:53:053528,0.73
23:56:53:335029,0.73
23:56:53:628904,0.485
23:56:53:865137,0.485
23:56:54:147719,0.54
23:56:54:431297,0.54
23:56:54:685239,0.51
23:56:54:958482,0.51
23:56:55:224797,0.56
23:56:55:569532,0.56
23:56:55:771111,0.5700000000000001
23:56:56:047415,0.5700000000000001
23:56:56:315334,0.55
23:56:56:591410,0.55
23:56:56:860164,0.525
23:56:57:126623,0.525
23:56:57:400157,0.495
23:56:57:672380,0.495
23:56:57:939242,0.48597
23:56:58:205483,0.48597
23:56:58:484446,0.535
23:56:58:754879,0.535
23:56:59:024668,0.59
23:56:59:293938,0.59
