time,w
00:02:01:869968,1.65501
00:02:02:157180,1.58543
00:02:02:408035,1.58543
00:02:02:679442,1.4909999999999999
00:02:02:948128,1.4909999999999999
00:02:03:236774,0.79
00:02:03:498553,0.79
00:02:03:756932,0.555
00:02:04:035697,0.555
00:02:04:353625,0.5
00:02:04:573222,0.5
00:02:04:854731,0.605
00:02:05:119156,0.605
00:02:05:396508,0.55
00:02:05:665823,0.55
00:02:05:946360,0.63
00:02:06:199973,0.63
00:02:06:482216,0.485
00:02:06:743372,0.485
00:02:07:016010,0.48
00:02:07:292943,0.48
00:02:07:568251,0.515
00:02:07:863859,0.515
00:02:08:099582,0.59
00:02:08:389112,0.59
00:02:08:649430,0.5850000000000001
00:02:08:917820,0.5850000000000001
00:02:09:183069,0.535
00:02:09:496716,0.535
00:02:09:726863,0.53
